incident_id,site_id,incident_date,incident_type,severity_1to5,property_loss_usd
17690,2835,2024-04-10,False Alarm,5,0.0
17691,2835,2024-10-27,Real Event,4,29195.47
17692,2835,2025-03-15,Real Event,3,27200.29
17693,2835,2025-04-12,False Alarm,4,0.0
17694,2836,2023-12-22,False Alarm,4,0.0
17695,2836,2024-04-26,False Alarm,1,0.0
17696,2836,2024-06-25,False Alarm,4,0.0
17697,2836,2024-08-03,Real Event,3,24677.25
17698,2836,2025-03-03,Real Event,4,34322.12
17699,2837,2023-03-01,False Alarm,5,0.0
17700,2837,2023-03-26,False Alarm,5,0.0
17701,2837,2024-04-12,False Alarm,5,0.0
17702,2837,2024-04-11,Real Event,4,50099.83
17703,2837,2025-01-13,Real Event,4,44802.11
17704,2837,2025-03-10,False Alarm,4,0.0
17705,2838,2022-10-10,Real Event,4,41173.13
17706,2838,2023-04-09,Real Event,5,71786.87
17707,2838,2023-11-03,Real Event,5,55696.75
17708,2838,2024-04-13,Real Event,3,29684.92
17709,2838,2024-07-10,Real Event,4,28387.23
17710,2838,2025-06-02,False Alarm,5,0.0
17711,2838,2025-06-15,Real Event,5,32647.13
17712,2839,2022-11-06,False Alarm,3,0.0
17713,2839,2023-07-06,False Alarm,5,0.0
17714,2839,2023-07-12,Real Event,5,40424.28
17715,2839,2023-08-12,Real Event,3,22179.79
17716,2839,2023-08-10,Real Event,4,28430.71
17717,2839,2023-12-16,Real Event,4,20663.71
17718,2839,2024-11-24,Real Event,5,34541.08
17719,2840,2022-09-01,Real Event,5,16508.48
17720,2840,2022-09-03,False Alarm,4,0.0
17721,2840,2023-01-18,False Alarm,5,0.0
17722,2840,2023-08-05,Real Event,4,30563.09
17723,2840,2024-04-21,False Alarm,4,0.0
17724,2840,2024-04-01,False Alarm,3,0.0
17725,2840,2024-12-05,False Alarm,4,0.0
17726,2840,2024-12-21,Real Event,3,24668.35
17727,2841,2022-11-25,Real Event,2,30666.6
17728,2841,2023-03-15,False Alarm,4,0.0
17729,2841,2023-05-09,False Alarm,4,0.0
17730,2841,2023-07-11,False Alarm,3,0.0
17731,2841,2023-11-10,Real Event,4,46414.39
17732,2841,2023-11-08,False Alarm,4,0.0
17733,2841,2024-04-23,False Alarm,4,0.0
17734,2841,2024-11-14,Real Event,5,4898.7
17735,2842,2022-12-10,False Alarm,4,0.0
17736,2842,2023-11-07,Real Event,4,24471.33
17737,2842,2024-02-02,False Alarm,3,0.0
17738,2842,2024-02-05,Real Event,4,39280.12
17739,2842,2024-08-10,False Alarm,5,0.0
17740,2842,2024-11-23,False Alarm,5,0.0
17741,2842,2024-12-10,Real Event,5,25694.96
17742,2843,2022-11-26,Real Event,5,29208.98
17743,2843,2022-11-23,False Alarm,4,0.0
17744,2843,2023-01-18,Real Event,3,9710.11
17745,2843,2023-03-21,False Alarm,4,0.0
17746,2843,2023-03-06,Real Event,4,59186.96
17747,2843,2023-04-01,False Alarm,5,0.0
17748,2843,2023-04-19,False Alarm,4,0.0
17749,2843,2023-10-25,Real Event,4,28934.15
17750,2843,2023-10-09,Real Event,3,25479.94
17751,2843,2024-06-08,Real Event,3,34620.81
17752,2843,2024-06-11,Real Event,5,54337.68
17753,2843,2025-01-20,False Alarm,4,0.0
17754,2843,2025-05-08,False Alarm,5,0.0
17755,2843,2025-05-27,Real Event,4,39504.25
17756,2844,2022-12-02,Real Event,3,2214.24
17757,2844,2024-01-27,Real Event,4,37497.25
17758,2845,2023-04-10,False Alarm,4,0.0
17759,2845,2024-03-04,Real Event,3,16103.41
17760,2845,2024-10-08,False Alarm,3,0.0
17761,2845,2025-01-03,Real Event,4,21851.36
17762,2845,2025-07-10,False Alarm,3,0.0
17763,2846,2023-01-27,False Alarm,4,0.0
17764,2846,2023-01-05,False Alarm,5,0.0
17765,2846,2023-06-13,Real Event,4,24351.87
17766,2846,2023-07-20,Real Event,3,61263.05
17767,2846,2025-01-15,Real Event,4,49098.25
17768,2846,2025-01-02,Real Event,5,80713.75
17769,2846,2025-05-23,Real Event,3,85989.96
17770,2847,2023-12-18,Real Event,3,28675.3
17771,2847,2024-03-19,Real Event,4,28545.46
17772,2847,2024-03-19,Real Event,4,22901.04
17773,2847,2024-05-14,False Alarm,4,0.0
17774,2847,2025-09-17,False Alarm,2,0.0
17775,2848,2022-11-13,Real Event,2,8429.87
17776,2848,2022-11-25,False Alarm,5,0.0
17777,2848,2023-09-25,False Alarm,5,0.0
17778,2848,2023-12-17,False Alarm,4,0.0
17779,2848,2024-06-18,False Alarm,4,0.0
17780,2848,2024-06-03,False Alarm,3,0.0
17781,2848,2025-02-10,False Alarm,5,0.0
17782,2848,2025-02-03,Real Event,4,39660.6
17783,2849,2022-09-05,False Alarm,4,0.0
17784,2849,2022-09-03,False Alarm,4,0.0
17785,2849,2023-03-14,False Alarm,5,0.0
17786,2849,2023-05-08,False Alarm,4,0.0
17787,2849,2023-07-12,False Alarm,5,0.0
17788,2849,2023-07-25,False Alarm,3,0.0
17789,2849,2025-01-22,False Alarm,5,0.0
17790,2849,2025-03-27,False Alarm,3,0.0
17791,2849,2025-06-10,False Alarm,4,0.0
17792,2849,2025-06-21,False Alarm,5,0.0
17793,2849,2025-08-05,False Alarm,4,0.0
17794,2850,2023-02-18,False Alarm,5,0.0
17795,2850,2024-02-12,Real Event,5,34223.22
17796,2850,2024-08-25,False Alarm,2,0.0
17797,2850,2024-08-11,Real Event,4,28134.57
17798,2851,2022-12-26,Real Event,4,18288.82
17799,2851,2022-12-23,Real Event,4,40605.07
17800,2851,2023-08-05,Real Event,4,40112.09
17801,2851,2023-09-08,False Alarm,5,0.0
17802,2851,2023-11-07,Real Event,5,57807.72
17803,2851,2024-07-01,False Alarm,3,0.0
17804,2851,2025-01-18,False Alarm,4,0.0
17805,2851,2025-05-02,Real Event,5,28024.52
17806,2852,2023-11-22,Real Event,4,29070.31
17807,2852,2023-11-11,False Alarm,5,0.0
17808,2852,2024-04-24,Real Event,4,3913.06
17809,2852,2024-08-02,Real Event,5,29622.77
17810,2852,2024-09-02,False Alarm,4,0.0
17811,2852,2025-03-09,Real Event,3,10872.32
17812,2852,2025-09-15,Real Event,3,21357.89
17813,2853,2023-12-08,Real Event,5,49189.09
17814,2853,2024-08-01,Real Event,5,38465.6
17815,2853,2025-07-14,Real Event,4,16283.85
17816,2853,2025-08-15,False Alarm,3,0.0
17817,2854,2022-12-21,False Alarm,2,0.0
17818,2854,2023-04-01,False Alarm,4,0.0
17819,2854,2023-04-02,False Alarm,5,0.0
17820,2854,2023-10-18,Real Event,4,11974.58
17821,2854,2024-07-27,False Alarm,2,0.0
17822,2854,2024-11-26,Real Event,4,8445.23
17823,2854,2024-12-09,Real Event,2,9350.28
17824,2855,2023-10-23,False Alarm,5,0.0
17825,2855,2024-01-22,False Alarm,4,0.0
17826,2855,2024-01-14,False Alarm,4,0.0
17827,2856,2023-02-07,False Alarm,4,0.0
17828,2856,2023-02-17,False Alarm,5,0.0
17829,2856,2023-04-03,False Alarm,3,0.0
17830,2856,2023-04-10,Real Event,4,5625.11
17831,2856,2023-11-25,Real Event,5,30758.71
17832,2856,2024-01-03,False Alarm,5,0.0
17833,2856,2024-01-15,Real Event,2,14716.08
17834,2856,2024-06-01,Real Event,4,16545.54
17835,2856,2025-07-20,Real Event,4,20690.77
17836,2856,2025-07-22,False Alarm,5,0.0
17837,2857,2022-12-18,False Alarm,4,0.0
17838,2857,2022-12-01,Real Event,4,42097.77
17839,2857,2023-08-23,False Alarm,4,0.0
17840,2857,2024-08-21,False Alarm,3,0.0
17841,2857,2025-03-26,Real Event,4,48373.0
17842,2857,2025-03-26,False Alarm,4,0.0
17843,2857,2025-07-16,False Alarm,2,0.0
17844,2857,2025-07-19,Real Event,3,24523.85
17845,2858,2024-02-19,False Alarm,3,0.0
17846,2858,2024-06-09,Real Event,4,37477.08
17847,2858,2025-06-23,Real Event,4,32692.95
17848,2858,2025-07-25,Real Event,3,18366.52
17849,2859,2022-09-10,Real Event,5,68304.18
17850,2859,2022-11-12,False Alarm,4,0.0
17851,2859,2024-02-12,False Alarm,3,0.0
17852,2859,2024-02-03,False Alarm,5,0.0
17853,2859,2024-07-24,False Alarm,4,0.0
17854,2859,2024-07-01,Real Event,3,22535.01
17855,2859,2025-05-04,Real Event,5,30757.72
17856,2860,2022-10-16,False Alarm,3,0.0
17857,2860,2023-02-20,False Alarm,5,0.0
17858,2860,2024-04-03,False Alarm,5,0.0
17859,2860,2024-04-05,Real Event,4,36860.66
17860,2860,2024-05-03,Real Event,5,28950.16
17861,2860,2024-05-21,Real Event,3,47491.12
17862,2860,2024-09-21,False Alarm,5,0.0
17863,2860,2024-10-21,Real Event,2,23972.92
17864,2860,2025-02-04,Real Event,5,45319.59
17865,2860,2025-02-11,False Alarm,5,0.0
17866,2860,2025-05-14,Real Event,5,37574.02
17867,2860,2025-06-18,False Alarm,4,0.0
17868,2861,2023-07-08,Real Event,4,9740.63
17869,2861,2024-07-03,Real Event,3,23359.39
17870,2861,2024-10-11,Real Event,3,25457.45
17871,2861,2025-07-26,Real Event,3,26717.1
17872,2862,2022-09-03,False Alarm,5,0.0
17873,2862,2022-09-09,Real Event,5,34152.01
17874,2862,2023-04-05,False Alarm,3,0.0
17875,2862,2024-01-10,Real Event,5,23874.84
17876,2862,2024-11-09,False Alarm,4,0.0
17877,2862,2025-04-01,False Alarm,3,0.0
17878,2863,2023-02-09,Real Event,4,42770.17
17879,2863,2023-06-22,Real Event,4,89442.59
17880,2863,2023-06-03,False Alarm,5,0.0
17881,2863,2023-12-10,False Alarm,5,0.0
17882,2863,2025-06-07,False Alarm,4,0.0
17883,2863,2025-06-21,Real Event,5,39622.38
17884,2863,2025-07-11,False Alarm,4,0.0
17885,2863,2025-09-09,False Alarm,5,0.0
17886,2864,2022-10-04,Real Event,3,22481.01
17887,2864,2023-06-05,Real Event,5,74119.7
17888,2864,2024-08-05,Real Event,3,55307.4
17889,2864,2025-03-13,Real Event,4,56831.62
17890,2865,2022-10-20,Real Event,5,20548.74
17891,2865,2022-11-05,False Alarm,5,0.0
17892,2865,2022-11-11,False Alarm,3,0.0
17893,2865,2023-01-03,Real Event,4,29346.4
17894,2865,2024-03-18,Real Event,4,19916.92
17895,2865,2024-04-16,False Alarm,3,0.0
17896,2865,2024-04-16,False Alarm,4,0.0
17897,2866,2023-07-26,False Alarm,4,0.0
17898,2866,2023-07-05,Real Event,4,20899.54
17899,2866,2023-10-26,Real Event,4,28547.19
17900,2866,2023-12-22,Real Event,3,6015.36
17901,2866,2023-12-13,Real Event,5,23934.22
17902,2866,2024-02-04,False Alarm,4,0.0
17903,2866,2024-12-05,False Alarm,5,0.0
17904,2866,2025-02-05,False Alarm,3,0.0
17905,2866,2025-08-07,False Alarm,2,0.0
17906,2867,2022-12-07,False Alarm,5,0.0
17907,2867,2022-12-05,False Alarm,3,0.0
17908,2868,2023-08-07,False Alarm,3,0.0
17909,2869,2023-04-23,Real Event,4,9947.46
17910,2869,2023-04-11,False Alarm,4,0.0
17911,2869,2023-09-03,False Alarm,4,0.0
17912,2869,2023-10-07,Real Event,4,15695.7
17913,2869,2023-10-13,False Alarm,4,0.0
17914,2869,2024-12-17,False Alarm,3,0.0
17915,2869,2025-02-10,False Alarm,3,0.0
17916,2869,2025-02-02,Real Event,3,11202.55
17917,2869,2025-06-25,False Alarm,3,0.0
17918,2869,2025-06-17,Real Event,2,6812.19
17919,2870,2023-11-22,False Alarm,5,0.0
17920,2870,2024-06-05,Real Event,4,60643.78
17921,2870,2024-06-11,Real Event,5,39342.88
17922,2870,2024-11-18,Real Event,5,44318.56
17923,2870,2025-02-15,Real Event,4,55600.94
17924,2870,2025-08-12,False Alarm,4,0.0
17925,2871,2022-09-05,False Alarm,3,0.0
17926,2871,2022-10-26,Real Event,4,27674.13
17927,2871,2022-11-09,False Alarm,4,0.0
17928,2871,2022-11-23,False Alarm,4,0.0
17929,2871,2023-03-12,Real Event,2,23806.89
17930,2871,2023-05-12,False Alarm,3,0.0
17931,2871,2024-08-19,False Alarm,4,0.0
17932,2871,2025-01-25,Real Event,3,23388.45
17933,2871,2025-07-10,False Alarm,3,0.0
17934,2872,2022-09-26,Real Event,5,26848.35
17935,2872,2023-02-15,False Alarm,2,0.0
17936,2872,2023-09-24,Real Event,4,29998.51
17937,2872,2023-11-25,Real Event,5,33891.55
17938,2872,2024-06-09,Real Event,5,26498.01
17939,2872,2025-02-26,Real Event,4,27057.48
17940,2873,2023-03-07,False Alarm,4,0.0
17941,2873,2023-12-11,False Alarm,3,0.0
17942,2873,2024-05-11,False Alarm,3,0.0
17943,2873,2025-02-11,Real Event,4,33545.26
17944,2873,2025-08-13,False Alarm,4,0.0
17945,2873,2025-08-24,Real Event,4,53116.01
17946,2874,2022-10-23,False Alarm,5,0.0
17947,2874,2022-11-24,False Alarm,2,0.0
17948,2874,2023-03-22,False Alarm,5,0.0
17949,2874,2023-04-04,False Alarm,4,0.0
17950,2874,2023-07-06,False Alarm,3,0.0
17951,2874,2023-08-02,Real Event,5,49072.7
17952,2874,2024-01-04,Real Event,3,44244.17
17953,2874,2024-09-15,Real Event,3,27168.82
17954,2875,2022-09-27,Real Event,4,37395.93
17955,2875,2022-09-12,Real Event,5,15219.67
17956,2875,2022-10-15,Real Event,5,24936.76
17957,2875,2023-02-16,Real Event,5,28066.36
17958,2875,2023-06-12,False Alarm,5,0.0
17959,2875,2023-12-20,False Alarm,4,0.0
17960,2875,2024-09-09,Real Event,2,21763.68
17961,2875,2024-11-08,False Alarm,4,0.0
17962,2875,2025-02-14,False Alarm,4,0.0
17963,2875,2025-02-21,False Alarm,4,0.0
17964,2875,2025-07-19,Real Event,4,35317.43
17965,2875,2025-08-01,False Alarm,4,0.0
17966,2875,2025-09-11,False Alarm,5,0.0
17967,2876,2023-04-20,Real Event,3,22472.33
17968,2876,2024-07-16,Real Event,3,26068.92
17969,2876,2025-09-01,Real Event,4,28350.5
17970,2877,2023-01-20,Real Event,4,40186.81
17971,2877,2023-01-12,False Alarm,5,0.0
17972,2877,2024-06-23,False Alarm,5,0.0
17973,2877,2024-12-27,Real Event,5,30840.58
17974,2877,2025-03-18,False Alarm,3,0.0
17975,2877,2025-06-24,Real Event,4,32079.82
17976,2878,2023-03-04,Real Event,3,39316.65
17977,2878,2023-04-14,False Alarm,5,0.0
17978,2878,2024-03-27,Real Event,3,58419.76
17979,2879,2022-12-13,Real Event,2,12985.85
17980,2879,2023-05-05,Real Event,3,33326.32
17981,2879,2023-09-08,False Alarm,2,0.0
17982,2880,2023-01-06,Real Event,4,31325.92
17983,2880,2023-01-07,False Alarm,4,0.0
17984,2880,2023-06-11,False Alarm,3,0.0
17985,2880,2023-07-11,False Alarm,4,0.0
17986,2880,2023-12-20,Real Event,4,61726.48
17987,2880,2025-01-13,Real Event,4,41731.53
17988,2880,2025-02-06,Real Event,3,47411.27
17989,2880,2025-05-06,False Alarm,3,0.0
17990,2880,2025-08-17,False Alarm,2,0.0
17991,2881,2023-03-24,False Alarm,3,0.0
17992,2881,2023-10-05,Real Event,4,38235.8
17993,2881,2023-10-12,Real Event,4,51046.23
17994,2881,2024-06-16,Real Event,5,48984.79
17995,2881,2024-07-26,False Alarm,3,0.0
17996,2881,2024-07-12,Real Event,3,26062.1
17997,2881,2025-05-16,False Alarm,4,0.0
17998,2882,2022-11-02,Real Event,4,28114.9
17999,2882,2022-11-26,False Alarm,3,0.0
18000,2882,2022-12-11,False Alarm,5,0.0
18001,2882,2023-09-11,False Alarm,4,0.0
18002,2882,2024-09-01,False Alarm,4,0.0
18003,2882,2024-11-24,False Alarm,4,0.0
18004,2882,2025-07-15,False Alarm,5,0.0
18005,2882,2025-07-16,False Alarm,4,0.0
18006,2883,2022-12-12,Real Event,5,42577.29
18007,2883,2023-07-07,False Alarm,5,0.0
18008,2883,2023-10-03,Real Event,3,32392.53
18009,2883,2024-01-18,Real Event,4,16542.95
18010,2883,2024-03-05,False Alarm,4,0.0
18011,2883,2024-03-05,Real Event,3,22955.03
18012,2883,2024-06-08,False Alarm,5,0.0
18013,2883,2024-07-17,Real Event,2,11919.9
18014,2883,2024-07-25,False Alarm,4,0.0
18015,2883,2024-11-03,False Alarm,4,0.0
18016,2883,2024-11-01,Real Event,5,44788.03
18017,2883,2025-06-27,Real Event,5,31298.72
18018,2883,2025-08-25,False Alarm,4,0.0
18019,2884,2023-01-22,False Alarm,4,0.0
18020,2884,2023-01-10,False Alarm,2,0.0
18021,2884,2023-05-23,False Alarm,3,0.0
18022,2884,2023-09-06,False Alarm,3,0.0
18023,2884,2024-01-02,False Alarm,5,0.0
18024,2884,2024-10-10,Real Event,5,45172.89
18025,2885,2023-04-02,Real Event,3,11679.88
18026,2885,2023-10-12,False Alarm,4,0.0
18027,2885,2023-10-04,False Alarm,5,0.0
18028,2885,2024-01-22,Real Event,4,250.0
18029,2885,2024-09-01,False Alarm,3,0.0
18030,2886,2023-05-15,Real Event,5,30648.41
18031,2886,2024-02-04,False Alarm,4,0.0
18032,2886,2024-11-11,False Alarm,2,0.0
18033,2887,2022-09-26,Real Event,4,30393.1
18034,2887,2023-11-06,Real Event,3,11673.59
18035,2887,2023-11-13,Real Event,4,22885.57
18036,2887,2023-12-08,Real Event,3,17478.71
18037,2887,2024-03-22,Real Event,4,16184.41
18038,2887,2024-03-13,False Alarm,4,0.0
18039,2887,2024-06-08,False Alarm,5,0.0
18040,2887,2024-07-17,False Alarm,4,0.0
18041,2887,2024-12-07,Real Event,4,18642.86
18042,2887,2025-03-19,False Alarm,4,0.0
18043,2887,2025-03-01,Real Event,4,20619.05
18044,2888,2022-10-06,False Alarm,5,0.0
18045,2888,2023-01-21,False Alarm,4,0.0
18046,2888,2025-06-06,False Alarm,5,0.0
18047,2889,2023-06-03,Real Event,5,82670.88
18048,2889,2023-07-14,Real Event,4,62537.36
18049,2889,2024-04-02,False Alarm,4,0.0
18050,2889,2024-04-01,Real Event,5,81284.9
18051,2889,2024-06-17,Real Event,5,52851.26
18052,2889,2024-07-02,Real Event,4,99826.18
18053,2889,2025-01-17,Real Event,5,49952.41
18054,2890,2024-01-19,Real Event,5,95927.05
18055,2890,2024-03-14,False Alarm,5,0.0
18056,2890,2024-05-26,False Alarm,4,0.0
18057,2890,2024-09-01,Real Event,5,54613.23
18058,2890,2024-09-12,False Alarm,4,0.0
18059,2890,2025-01-10,Real Event,5,84457.97
18060,2890,2025-01-03,False Alarm,5,0.0
18061,2890,2025-03-23,Real Event,5,116603.52
18062,2890,2025-03-11,False Alarm,5,0.0
18063,2891,2023-05-23,Real Event,4,27574.79
18064,2891,2023-07-12,False Alarm,5,0.0
18065,2891,2023-08-25,Real Event,3,35376.33
18066,2891,2023-08-14,Real Event,4,56256.13
18067,2891,2023-10-16,False Alarm,2,0.0
18068,2891,2024-02-26,False Alarm,4,0.0
18069,2891,2024-02-10,False Alarm,5,0.0
18070,2891,2024-12-23,False Alarm,4,0.0
18071,2891,2024-12-16,False Alarm,4,0.0
18072,2892,2023-06-22,False Alarm,3,0.0
18073,2892,2023-08-08,Real Event,3,29278.48
18074,2892,2024-07-02,False Alarm,5,0.0
18075,2892,2024-11-27,False Alarm,4,0.0
18076,2892,2024-11-07,Real Event,4,24789.37
18077,2893,2023-02-13,Real Event,3,31510.83
18078,2893,2023-02-02,Real Event,4,57805.79
18079,2893,2023-04-07,False Alarm,5,0.0
18080,2893,2023-04-19,Real Event,4,92039.35
18081,2893,2023-12-13,Real Event,3,53882.08
18082,2894,2022-12-26,False Alarm,4,0.0
18083,2894,2023-02-01,Real Event,3,39433.0
18084,2894,2023-10-09,Real Event,5,30156.0
18085,2894,2024-08-06,Real Event,5,9497.08
18086,2894,2025-03-22,False Alarm,4,0.0
18087,2895,2023-12-09,Real Event,5,15614.09
18088,2895,2024-10-07,Real Event,4,9843.74
18089,2895,2025-06-06,Real Event,3,10855.9
18090,2896,2022-11-04,False Alarm,3,0.0
18091,2896,2023-07-23,Real Event,2,4417.62
18092,2896,2023-07-25,False Alarm,4,0.0
18093,2896,2023-11-16,Real Event,2,10954.42
18094,2896,2023-12-15,False Alarm,3,0.0
18095,2897,2022-09-16,False Alarm,5,0.0
18096,2897,2023-09-08,Real Event,5,15239.3
18097,2897,2023-11-20,Real Event,5,22625.77
18098,2897,2024-06-09,Real Event,3,23108.38
18099,2897,2024-08-06,False Alarm,3,0.0
18100,2897,2025-03-23,False Alarm,4,0.0
18101,2897,2025-03-01,False Alarm,4,0.0
18102,2897,2025-05-15,False Alarm,4,0.0
18103,2897,2025-05-03,Real Event,3,13968.68
18104,2898,2022-10-17,Real Event,2,17781.59
18105,2898,2024-01-10,Real Event,4,25939.07
18106,2898,2024-04-19,Real Event,3,28915.45
18107,2898,2024-07-15,Real Event,3,11853.34
18108,2898,2024-08-11,Real Event,5,37635.72
18109,2898,2025-03-21,Real Event,3,37967.13
18110,2898,2025-07-27,Real Event,4,35876.85
18111,2900,2022-09-14,False Alarm,4,0.0
18112,2900,2022-10-06,False Alarm,5,0.0
18113,2900,2022-11-11,Real Event,4,23661.97
18114,2900,2023-01-25,False Alarm,5,0.0
18115,2900,2023-02-15,False Alarm,5,0.0
18116,2900,2023-10-02,False Alarm,3,0.0
18117,2900,2024-08-16,False Alarm,4,0.0
18118,2900,2025-02-11,Real Event,4,14545.76
18119,2900,2025-08-01,False Alarm,5,0.0
18120,2900,2025-09-06,False Alarm,5,0.0
18121,2900,2025-09-16,False Alarm,5,0.0
18122,2901,2024-07-25,Real Event,3,14937.4
18123,2901,2025-02-10,False Alarm,3,0.0
18124,2901,2025-04-03,False Alarm,3,0.0
18125,2901,2025-04-03,Real Event,5,22289.92
18126,2901,2025-06-04,Real Event,4,39953.3
18127,2902,2022-12-20,False Alarm,3,0.0
18128,2902,2023-01-24,False Alarm,2,0.0
18129,2902,2023-01-21,False Alarm,4,0.0
18130,2902,2023-08-11,Real Event,5,57526.89
18131,2902,2023-08-22,False Alarm,4,0.0
18132,2902,2023-11-07,Real Event,4,27402.65
18133,2902,2023-11-16,False Alarm,3,0.0
18134,2902,2024-02-06,Real Event,5,60646.07
18135,2902,2024-04-13,Real Event,3,30811.42
18136,2902,2024-08-11,False Alarm,3,0.0
18137,2902,2025-03-03,Real Event,5,50066.66
18138,2902,2025-05-07,False Alarm,4,0.0
18139,2902,2025-05-24,Real Event,4,41023.42
18140,2902,2025-09-08,Real Event,3,43100.76
18141,2902,2025-09-02,False Alarm,5,0.0
18142,2903,2023-06-03,False Alarm,4,0.0
18143,2903,2023-12-18,False Alarm,4,0.0
18144,2903,2024-01-06,Real Event,3,12243.23
18145,2903,2024-03-04,False Alarm,4,0.0
18146,2903,2024-05-11,Real Event,3,23689.18
18147,2903,2024-06-23,False Alarm,4,0.0
18148,2903,2024-06-04,Real Event,2,23365.08
18149,2903,2025-06-03,Real Event,3,19154.06
18150,2904,2022-11-08,False Alarm,5,0.0
18151,2904,2023-12-08,Real Event,5,74518.94
18152,2904,2025-03-18,Real Event,4,49482.0
18153,2904,2025-06-26,False Alarm,3,0.0
18154,2904,2025-07-01,Real Event,4,64858.16
18155,2905,2023-02-14,False Alarm,2,0.0
18156,2905,2025-02-27,False Alarm,5,0.0
18157,2905,2025-06-17,False Alarm,4,0.0
18158,2906,2024-01-16,Real Event,4,59174.9
18159,2906,2024-05-23,Real Event,4,42189.46
18160,2906,2024-07-22,False Alarm,4,0.0
18161,2906,2024-07-20,Real Event,3,41856.53
18162,2906,2025-04-25,False Alarm,4,0.0
18163,2906,2025-04-20,Real Event,3,48518.46
18164,2907,2022-10-01,Real Event,3,27562.1
18165,2907,2023-08-22,False Alarm,3,0.0
18166,2907,2024-01-14,Real Event,4,26232.25
18167,2907,2024-01-12,False Alarm,3,0.0
18168,2907,2024-02-20,Real Event,4,30810.51
18169,2907,2024-03-12,Real Event,5,18268.03
18170,2907,2024-03-24,Real Event,3,25154.26
18171,2907,2024-10-05,Real Event,2,22235.67
18172,2907,2025-06-09,False Alarm,4,0.0
18173,2908,2022-09-12,False Alarm,4,0.0
18174,2908,2023-01-09,Real Event,3,12188.31
18175,2908,2023-01-21,Real Event,5,32617.37
18176,2908,2023-03-03,False Alarm,5,0.0
18177,2908,2023-08-09,Real Event,3,16069.84
18178,2908,2023-09-14,False Alarm,3,0.0
18179,2908,2024-04-07,Real Event,5,42100.64
18180,2908,2024-12-03,Real Event,2,28074.73
18181,2908,2025-03-21,False Alarm,4,0.0
18182,2908,2025-06-20,Real Event,5,62539.82
18183,2909,2023-07-09,False Alarm,5,0.0
18184,2909,2024-05-26,Real Event,5,19619.76
18185,2909,2024-07-10,Real Event,5,19431.3
18186,2909,2025-07-09,False Alarm,5,0.0
18187,2909,2025-07-27,False Alarm,5,0.0
18188,2910,2022-12-06,False Alarm,3,0.0
18189,2910,2022-12-07,Real Event,4,53452.29
18190,2910,2023-02-13,False Alarm,4,0.0
18191,2910,2023-05-12,False Alarm,4,0.0
18192,2910,2023-05-03,False Alarm,5,0.0
18193,2910,2024-05-26,Real Event,4,37488.69
18194,2910,2024-10-08,Real Event,5,40030.75
18195,2910,2024-10-26,Real Event,4,37710.66
18196,2910,2024-12-22,Real Event,3,40640.13
18197,2910,2025-03-16,Real Event,5,39145.34
18198,2911,2022-12-07,Real Event,5,34353.78
18199,2911,2022-12-27,Real Event,5,12151.26
18200,2911,2023-11-18,Real Event,4,16747.17
18201,2911,2023-11-09,Real Event,4,39204.47
18202,2911,2024-01-24,Real Event,4,7048.06
18203,2911,2024-01-01,False Alarm,2,0.0
18204,2911,2024-12-07,False Alarm,4,0.0
18205,2911,2024-12-25,False Alarm,4,0.0
18206,2911,2025-08-13,False Alarm,3,0.0
18207,2912,2023-01-23,Real Event,5,39325.6
18208,2912,2023-12-18,Real Event,3,36933.55
18209,2912,2023-12-26,Real Event,4,46320.6
18210,2912,2024-02-14,False Alarm,3,0.0
18211,2912,2024-02-18,Real Event,4,72554.08
18212,2913,2022-11-18,Real Event,4,26810.07
18213,2913,2022-12-04,Real Event,3,16473.2
18214,2913,2022-12-01,False Alarm,4,0.0
18215,2913,2024-03-07,False Alarm,4,0.0
18216,2913,2024-03-04,False Alarm,4,0.0
18217,2913,2024-06-02,Real Event,2,30558.09
18218,2913,2024-12-15,False Alarm,4,0.0
18219,2914,2022-11-22,Real Event,3,23432.37
18220,2914,2023-02-25,Real Event,2,32582.09
18221,2914,2023-04-06,False Alarm,3,0.0
18222,2914,2023-04-17,False Alarm,4,0.0
18223,2914,2023-06-14,Real Event,3,47487.52
18224,2914,2023-07-04,False Alarm,3,0.0
18225,2914,2024-05-12,False Alarm,4,0.0
18226,2914,2024-08-09,Real Event,4,47475.8
18227,2914,2025-08-26,Real Event,4,33124.81
18228,2915,2022-10-13,False Alarm,4,0.0
18229,2915,2024-06-04,Real Event,3,37977.9
18230,2915,2024-06-20,False Alarm,4,0.0
18231,2915,2024-07-23,False Alarm,3,0.0
18232,2915,2024-07-04,Real Event,4,43811.99
18233,2915,2025-01-12,False Alarm,5,0.0
18234,2916,2022-09-21,Real Event,3,29097.6
18235,2916,2022-12-09,False Alarm,5,0.0
18236,2916,2023-01-08,Real Event,5,36405.15
18237,2916,2023-09-20,Real Event,5,39104.34
18238,2916,2023-09-14,False Alarm,2,0.0
18239,2916,2024-10-26,False Alarm,2,0.0
18240,2916,2025-01-19,Real Event,5,50650.03
18241,2916,2025-06-12,False Alarm,3,0.0
18242,2916,2025-07-25,Real Event,5,76397.71
18243,2917,2022-09-22,Real Event,5,13354.47
18244,2917,2022-09-27,False Alarm,4,0.0
18245,2917,2023-01-03,Real Event,2,19454.17
18246,2917,2023-03-26,Real Event,5,31630.85
18247,2917,2023-12-20,Real Event,4,27877.78
