device_id,device_fingerprint,first_seen_ts,risk_reputation,last_ip,last_country,created_at
6489,b886f755-8964-4ad8-a4dd-bb2b57ab161e,2024-09-22T00:37:43.375151+00:00,high,45.187.198.46,DE,2024-09-22T00:37:43.375151+00:00
6490,711ad577-69bb-4db1-9c02-0036c389cc65,2023-10-25T07:39:52.748543+00:00,low,145.204.103.196,US,2023-10-25T07:39:52.748543+00:00
6491,15a382b9-9c7d-419e-9e6b-65a7abc1183f,2025-10-10T05:10:22.102440+00:00,medium,215.82.47.7,DE,2025-10-10T05:10:22.102440+00:00
6492,19ac7582-509a-42e0-9d9d-e7b4abbe9e91,2025-03-06T06:15:07.358716+00:00,low,198.210.1.124,CA,2025-03-06T06:15:07.358716+00:00
6493,3c68b1f8-e164-4071-b965-73c0197b4e9d,2024-01-02T09:43:20.443132+00:00,low,218.93.182.4,DE,2024-01-02T09:43:20.443132+00:00
6494,17a6ac9a-2121-4d05-a649-595dcf13020b,2024-01-12T12:31:41.337721+00:00,high,160.4.52.174,CA,2024-01-12T12:31:41.337721+00:00
6495,e43a0dc3-0b0e-49a1-9cec-0ef77dd50e24,2024-03-13T02:54:22.287846+00:00,high,135.58.13.219,CA,2024-03-13T02:54:22.287846+00:00
6496,7c2e2212-6e24-49f6-ba02-32c149249e63,2024-03-09T06:12:09.744275+00:00,low,38.119.40.107,DE,2024-03-09T06:12:09.744275+00:00
6497,ba7d6a35-877d-4b78-9a34-0b82dbe2d385,2025-03-26T14:02:36.576594+00:00,low,143.100.201.131,CA,2025-03-26T14:02:36.576594+00:00
6498,3f276dcc-ec35-42ea-9e37-355ec81216db,2024-12-01T22:28:40.916161+00:00,low,130.150.111.248,US,2024-12-01T22:28:40.916161+00:00
6499,8a97d5bb-4fe3-4e0f-b663-183ab672cc73,2025-06-08T13:57:09.442064+00:00,low,151.240.195.128,DE,2025-06-08T13:57:09.442064+00:00
6500,176827f7-fe29-41fe-a54b-869a6290ccaf,2024-02-10T16:14:29.431992+00:00,medium,1.124.159.55,DE,2024-02-10T16:14:29.431992+00:00
6501,3d4fb109-b4c9-436b-baa6-12592aec7c80,2024-02-22T08:51:17.350986+00:00,low,205.187.168.115,US,2024-02-22T08:51:17.350986+00:00
6502,77178afd-e1f0-4f8a-8a72-53d1d79e852d,2024-08-14T10:45:56.470443+00:00,medium,166.255.85.38,DE,2024-08-14T10:45:56.470443+00:00
6503,e563ef7c-bdad-46f4-bb73-c07bcda0525b,2025-03-05T23:04:18.262476+00:00,high,160.108.229.71,GB,2025-03-05T23:04:18.262476+00:00
6504,7424d300-caac-4df4-8f28-507e95e1a873,2024-09-06T01:23:19.402838+00:00,low,36.245.189.164,CA,2024-09-06T01:23:19.402838+00:00
6505,c16d2cf3-c3c8-419d-9893-edf9091225a8,2023-11-02T11:35:53.307667+00:00,high,132.35.42.53,IN,2023-11-02T11:35:53.307667+00:00
6506,5c4c1088-2947-4514-a350-a2dd893774e3,2024-05-03T10:08:15.751188+00:00,high,16.122.101.156,GB,2024-05-03T10:08:15.751188+00:00
6507,24ae5d7b-24f4-4f4d-b352-5bfcf8a9b6a6,2023-10-25T02:12:16.763649+00:00,low,185.189.196.24,DE,2023-10-25T02:12:16.763649+00:00
6508,e61213ce-f2eb-4776-88c8-b5e0fbc7fa37,2024-02-06T06:19:30.676780+00:00,high,209.178.222.34,DE,2024-02-06T06:19:30.676780+00:00
6509,90ca6929-3408-477b-a978-00f3b44f4636,2023-12-17T03:46:00.669202+00:00,medium,168.125.208.92,DE,2023-12-17T03:46:00.669202+00:00
6510,252787a1-6fee-4ba4-8732-bf6605b6b349,2024-10-26T06:32:01.405692+00:00,high,181.40.74.123,GB,2024-10-26T06:32:01.405692+00:00
6511,bf071e63-c265-4b56-b24b-0b77bd9e89d3,2024-05-15T14:41:25.255187+00:00,high,192.15.71.245,CA,2024-05-15T14:41:25.255187+00:00
6512,0f39413c-9a58-4bf7-b02a-df42810631ef,2024-09-09T02:29:40.182731+00:00,low,200.112.117.55,DE,2024-09-09T02:29:40.182731+00:00
6513,cb32c2a3-d2fb-428a-8d5c-e9c7d54a56ae,2024-08-10T05:01:16.672137+00:00,medium,216.90.104.214,US,2024-08-10T05:01:16.672137+00:00
6514,e63031ac-1b89-45e0-be2d-c462797cb3c4,2025-10-05T08:50:41.237921+00:00,low,139.171.246.84,US,2025-10-05T08:50:41.237921+00:00
6515,921141a4-e2ed-4648-a7a9-8ffc536249aa,2024-10-22T18:05:58.722451+00:00,medium,209.141.36.53,US,2024-10-22T18:05:58.722451+00:00
6516,a01b97af-e9ff-475d-82ad-31b4dc54c063,2023-10-21T15:04:03.313842+00:00,medium,183.76.120.212,CA,2023-10-21T15:04:03.313842+00:00
6517,8af681df-85d0-4ff7-b6ad-1f61631e7ee9,2024-10-24T04:07:55.117394+00:00,medium,196.92.135.169,DE,2024-10-24T04:07:55.117394+00:00
6518,5a5d75a1-460d-4de6-b356-3be373ec6b67,2024-04-30T06:54:43.379532+00:00,low,123.10.10.79,CA,2024-04-30T06:54:43.379532+00:00
6519,dd942806-34aa-4d76-8844-dad7520e7d5c,2023-12-26T21:32:28.100246+00:00,medium,191.143.60.54,DE,2023-12-26T21:32:28.100246+00:00
6520,66e289ac-0b00-4e42-a199-1aff3ef1a8d1,2024-09-27T07:06:37.992476+00:00,low,53.95.228.206,GB,2024-09-27T07:06:37.992476+00:00
6521,56627ba6-b523-4b45-9c7c-27ae27a8219a,2025-01-26T17:46:37.807606+00:00,low,194.99.141.40,GB,2025-01-26T17:46:37.807606+00:00
6522,1fcd16f6-b728-45bd-8ed4-ef2eba2e7f9a,2025-04-05T02:44:52.640300+00:00,low,22.214.141.173,DE,2025-04-05T02:44:52.640300+00:00
6523,72e1366c-d327-4a19-a8a6-566ae9330df9,2024-04-18T06:00:08.579589+00:00,low,62.201.185.219,IN,2024-04-18T06:00:08.579589+00:00
6524,9d590965-51ab-41b6-86a1-7c3028bac2f9,2025-04-08T07:03:52.787570+00:00,medium,183.29.247.242,US,2025-04-08T07:03:52.787570+00:00
6525,84515481-b25a-4e6c-aa34-04d75f0b60f5,2024-10-20T12:38:35.634110+00:00,low,139.85.129.26,DE,2024-10-20T12:38:35.634110+00:00
6526,5987c421-8f72-4cc4-82c2-49f5705e60a5,2024-12-04T10:00:49.237651+00:00,low,57.91.20.248,DE,2024-12-04T10:00:49.237651+00:00
6527,db31e7e1-47b9-4b25-a8c4-e2511e231816,2024-04-26T20:48:04.275374+00:00,high,102.141.205.219,IN,2024-04-26T20:48:04.275374+00:00
6528,2df5e27e-1496-49c7-b026-c0caf77b995a,2025-02-23T17:05:21.645382+00:00,medium,110.255.144.72,GB,2025-02-23T17:05:21.645382+00:00
6529,1dad6220-67b1-4fe8-ac59-4b9d579e287e,2024-10-09T21:06:38.953578+00:00,low,142.127.18.176,IN,2024-10-09T21:06:38.953578+00:00
6530,3de405fb-6cf0-4c2e-bc1e-c344d659523b,2024-05-11T10:33:12.052313+00:00,low,218.174.111.30,GB,2024-05-11T10:33:12.052313+00:00
6531,bd02e6cc-0e98-4b9f-a8ae-2a42cfe4e4f9,2024-12-07T12:51:39.373877+00:00,medium,207.206.215.185,CA,2024-12-07T12:51:39.373877+00:00
6532,cf627480-bacd-410a-922c-48ca94dd4979,2024-07-14T12:06:36.001191+00:00,high,211.7.62.182,CA,2024-07-14T12:06:36.001191+00:00
6533,0202a66d-24f5-43b6-aa26-d38745187a62,2025-09-22T16:48:07.188848+00:00,high,85.138.147.11,IN,2025-09-22T16:48:07.188848+00:00
6534,f28b94b0-c050-48a3-9eea-5acf354a05db,2024-09-26T14:43:34.280255+00:00,medium,191.53.121.89,IN,2024-09-26T14:43:34.280255+00:00
6535,1b86f830-2a7a-41e5-a443-4fb53c22036d,2025-06-24T09:28:10.834212+00:00,low,195.139.205.226,US,2025-06-24T09:28:10.834212+00:00
6536,2dff3d2d-257b-4b14-8c58-89fb9fcb9490,2024-03-19T19:02:04.891007+00:00,low,130.50.241.110,GB,2024-03-19T19:02:04.891007+00:00
6537,79176b8f-6353-4845-8da5-09ecfce51523,2025-03-15T12:54:32.689381+00:00,low,76.78.55.14,GB,2025-03-15T12:54:32.689381+00:00
6538,eaa79c93-bd4b-4b4e-9d30-ce513ae3fc7c,2024-05-05T04:38:41.719853+00:00,high,159.208.16.248,DE,2024-05-05T04:38:41.719853+00:00
6539,7bbad374-0230-439c-b304-21f13775b67f,2025-01-02T23:54:36.733182+00:00,medium,205.65.135.248,IN,2025-01-02T23:54:36.733182+00:00
6540,fab54f52-7360-413e-8783-e2d2c93641d7,2024-03-30T07:10:08.526107+00:00,high,223.244.57.253,CA,2024-03-30T07:10:08.526107+00:00
6541,05ea50b3-63d2-441c-891e-91255c9b76d1,2025-09-26T11:30:44.933995+00:00,high,195.221.87.117,DE,2025-09-26T11:30:44.933995+00:00
6542,d381200a-7690-4d2f-a672-2e3ce4729d63,2024-03-31T01:54:11.322407+00:00,low,213.15.64.88,US,2024-03-31T01:54:11.322407+00:00
6543,b285c504-2e9e-40e9-8e16-cef0271ff690,2024-07-30T19:50:58.615695+00:00,low,51.175.45.191,DE,2024-07-30T19:50:58.615695+00:00
6544,84fc31d5-3d70-4db0-b5ca-8a5ea84ebd4b,2024-11-03T19:31:59.912958+00:00,low,166.49.230.140,US,2024-11-03T19:31:59.912958+00:00
6545,59c36682-cc26-4d7e-97b3-d9d8cd666663,2024-11-09T08:19:26.536617+00:00,low,167.188.149.3,GB,2024-11-09T08:19:26.536617+00:00
6546,cbdd4aaa-f446-42be-9ea5-111e46d9c599,2024-12-19T11:27:59.770103+00:00,low,103.239.209.118,US,2024-12-19T11:27:59.770103+00:00
6547,2aa2aec3-8ce0-41fc-b540-9f39af5bacf4,2024-07-28T19:00:45.051150+00:00,low,63.39.1.123,CA,2024-07-28T19:00:45.051150+00:00
6548,3b906d94-18a1-4992-abc3-e5765bec546f,2025-09-02T19:31:59.360003+00:00,high,203.200.98.3,GB,2025-09-02T19:31:59.360003+00:00
6549,18f094f4-496e-4756-8277-d579644723fd,2025-10-01T12:00:15.465301+00:00,high,207.15.26.181,GB,2025-10-01T12:00:15.465301+00:00
6550,0c506581-1541-4eb0-86eb-e4bf52829bad,2024-07-16T18:55:25.338856+00:00,low,6.80.139.166,DE,2024-07-16T18:55:25.338856+00:00
6551,b0b44dbc-d766-42c2-8706-be8f5458b6b8,2024-09-02T21:39:05.181742+00:00,medium,89.214.142.173,CA,2024-09-02T21:39:05.181742+00:00
6552,a82ac3ed-429c-4c2a-adf8-73ceef013069,2024-07-28T19:55:23.306578+00:00,high,162.213.239.222,CA,2024-07-28T19:55:23.306578+00:00
6553,2ca25d0f-e4e5-487c-98cb-ab5f07e98bf2,2025-10-04T20:35:22.960250+00:00,medium,47.204.6.188,DE,2025-10-04T20:35:22.960250+00:00
6554,cd943540-d707-4d01-bbc4-3bb73d88d4c2,2024-11-14T19:01:08.917672+00:00,low,30.249.201.65,CA,2024-11-14T19:01:08.917672+00:00
6555,64628a32-ad1c-4705-8c1d-a15ee313a470,2023-11-24T05:54:46.268265+00:00,medium,212.103.111.3,GB,2023-11-24T05:54:46.268265+00:00
6556,742e84bb-f21f-4de8-89bb-c13a8cdec90f,2025-08-01T19:42:22.729096+00:00,low,197.149.40.197,IN,2025-08-01T19:42:22.729096+00:00
6557,897e3353-c439-4eee-9cd5-0d5e854f3f52,2025-01-23T07:06:32.411527+00:00,medium,135.146.4.146,CA,2025-01-23T07:06:32.411527+00:00
6558,10642db1-5d5a-41b0-b841-aeb84b0d4731,2024-02-17T17:57:26.531326+00:00,medium,168.45.34.27,GB,2024-02-17T17:57:26.531326+00:00
6559,dd55ac59-51d9-4bc8-a147-997ca1be2a69,2025-04-09T19:18:00.799828+00:00,low,177.85.185.12,IN,2025-04-09T19:18:00.799828+00:00
6560,f2b6f761-5ab5-4653-8469-ffff0cf92a77,2024-08-23T04:05:13.765125+00:00,low,216.171.63.29,GB,2024-08-23T04:05:13.765125+00:00
6561,901b3f69-267e-4ff6-a75c-8a9810f3cb97,2025-06-04T16:54:03.311922+00:00,low,78.159.198.252,GB,2025-06-04T16:54:03.311922+00:00
6562,9d1a02b1-1281-4fa2-a5f7-665ebea51c6f,2025-10-13T03:33:27.344162+00:00,medium,123.154.168.176,CA,2025-10-13T03:33:27.344162+00:00
6563,ee922dc8-5d33-4e3d-8a4b-398181567640,2024-01-05T17:58:17.176346+00:00,low,45.16.168.61,IN,2024-01-05T17:58:17.176346+00:00
6564,3a720ec0-e87e-4dfe-99f5-5f8cc28f9c68,2024-01-25T04:58:49.825552+00:00,high,213.59.43.207,GB,2024-01-25T04:58:49.825552+00:00
6565,5a2d2464-93b2-4da0-8d5a-2f27f692c55a,2025-05-26T15:12:39.142452+00:00,medium,208.77.30.253,GB,2025-05-26T15:12:39.142452+00:00
6566,81acc411-195d-4e03-a568-a4fe10b944f7,2025-03-25T20:19:37.876488+00:00,medium,209.225.235.158,DE,2025-03-25T20:19:37.876488+00:00
6567,d123d69e-7f19-42fa-a62b-6e580345f3b1,2025-07-26T03:05:06.792874+00:00,low,194.161.218.72,CA,2025-07-26T03:05:06.792874+00:00
6568,d9019284-79f9-4e96-b0e9-099e0d44a290,2023-10-24T18:32:16.847459+00:00,high,189.217.95.0,IN,2023-10-24T18:32:16.847459+00:00
6569,96020d99-c549-4d75-b6cc-75d736200348,2023-12-06T11:46:48.313850+00:00,medium,191.205.41.248,DE,2023-12-06T11:46:48.313850+00:00
6570,fed93ecc-3b5e-467b-86d9-8aafaf69aeb5,2024-04-17T16:41:43.385383+00:00,low,130.188.151.104,CA,2024-04-17T16:41:43.385383+00:00
6571,bd620b5e-bbc0-40e3-a310-692f0c990ffe,2025-03-24T05:58:41.186331+00:00,low,114.7.36.242,DE,2025-03-24T05:58:41.186331+00:00
6572,4e0f37f1-c8b0-41da-acba-04d468a7436b,2025-05-31T14:58:34.349822+00:00,low,129.118.244.243,IN,2025-05-31T14:58:34.349822+00:00
6573,87dc1d98-79af-4ac8-ad61-d70bd4edabea,2025-01-08T01:06:08.539611+00:00,low,119.164.220.160,US,2025-01-08T01:06:08.539611+00:00
6574,f15e1cdc-aedf-40f1-a64e-6b7a5936b304,2024-05-19T12:20:22.746355+00:00,medium,183.129.47.187,GB,2024-05-19T12:20:22.746355+00:00
6575,f74fc7ce-ec99-40d5-a68c-9ffd1bbd2551,2024-06-05T09:20:04.292176+00:00,medium,161.166.180.37,DE,2024-06-05T09:20:04.292176+00:00
6576,5e8b6fb2-5c9e-4723-8b3f-7453ea3e2751,2024-02-03T09:17:58.897349+00:00,low,17.162.121.61,CA,2024-02-03T09:17:58.897349+00:00
6577,5b9726e0-20bf-4436-83b5-49d22aef2b0d,2025-08-22T19:00:03.981725+00:00,high,133.36.54.41,DE,2025-08-22T19:00:03.981725+00:00
6578,e64e8117-c677-4aa3-9052-67a050c2780d,2024-04-26T07:29:08.522707+00:00,medium,143.146.12.31,US,2024-04-26T07:29:08.522707+00:00
6579,364daafa-eef1-4440-bfd9-f02f98feb75a,2023-12-28T18:09:11.378046+00:00,medium,139.81.177.25,GB,2023-12-28T18:09:11.378046+00:00
6580,7fd54a4d-c740-4cda-afc6-498e672431e8,2024-04-05T13:50:25.258828+00:00,low,106.247.44.190,IN,2024-04-05T13:50:25.258828+00:00
6581,d782ad7f-e0e6-4707-a67e-bf958000a001,2024-05-30T11:11:33.615999+00:00,high,129.250.181.207,DE,2024-05-30T11:11:33.615999+00:00
6582,6ca4bdc9-17ca-4b23-89b7-addc3d38e6f1,2024-01-31T05:40:37.385714+00:00,low,160.16.14.219,US,2024-01-31T05:40:37.385714+00:00
6583,7db6b0f2-c8f0-439c-98ae-0a7a60893f9d,2023-12-12T19:49:47.315090+00:00,high,50.96.19.118,DE,2023-12-12T19:49:47.315090+00:00
6584,bb35cd07-48a4-4802-b87b-196e0b97d706,2025-02-23T06:14:59.716512+00:00,high,125.238.149.126,GB,2025-02-23T06:14:59.716512+00:00
6585,709317e8-c683-4fff-957d-ab98d7d39e41,2024-07-20T05:40:48.572840+00:00,high,129.62.175.252,CA,2024-07-20T05:40:48.572840+00:00
6586,ae16a99a-f06d-416e-b209-71583bf9144d,2025-08-18T09:16:48.217906+00:00,low,212.183.65.103,US,2025-08-18T09:16:48.217906+00:00
6587,dba802c5-b1c8-4537-863f-d539762c9710,2024-05-19T02:39:32.669708+00:00,low,111.127.12.68,CA,2024-05-19T02:39:32.669708+00:00
6588,cb81dc12-7ef9-4ad3-8296-e54f2c44030b,2025-06-27T17:06:44.541601+00:00,high,175.176.240.33,DE,2025-06-27T17:06:44.541601+00:00
6589,ea45b2e2-9506-4429-9f52-d42243a5d932,2025-01-01T08:26:48.937936+00:00,high,144.224.84.253,IN,2025-01-01T08:26:48.937936+00:00
6590,1b7af874-864b-4bff-98ab-0d248ee4b572,2025-09-03T17:09:13.096127+00:00,medium,128.18.104.139,GB,2025-09-03T17:09:13.096127+00:00
6591,d5c25dd2-d24f-4750-ac0c-fbc08943913c,2024-03-14T13:58:57.495178+00:00,medium,121.115.96.34,US,2024-03-14T13:58:57.495178+00:00
6592,0cedf505-3421-4949-96b8-9bcd898a1206,2025-06-09T10:56:07.854030+00:00,medium,184.3.154.90,DE,2025-06-09T10:56:07.854030+00:00
6593,a9734a93-f156-4714-a189-79644e0fde9a,2025-04-06T19:22:37.534467+00:00,medium,196.100.166.123,CA,2025-04-06T19:22:37.534467+00:00
6594,ec73dcc7-0780-465b-8690-632196dce90c,2024-01-11T22:52:02.739305+00:00,low,142.30.3.31,CA,2024-01-11T22:52:02.739305+00:00
6595,07b9fa91-3360-41a9-96cb-c58ad60160b5,2025-05-27T08:04:33.115052+00:00,low,148.20.174.190,DE,2025-05-27T08:04:33.115052+00:00
6596,0c79f219-079b-422d-b17b-4bb1d512f8e6,2025-07-24T00:48:12.493039+00:00,medium,46.202.54.131,IN,2025-07-24T00:48:12.493039+00:00
6597,e626f28f-b2c5-4597-92f5-e79db9809112,2025-05-12T00:06:03.169945+00:00,low,114.248.13.187,IN,2025-05-12T00:06:03.169945+00:00
6598,7bc0f259-1465-4570-a63e-4ddf21c83184,2023-10-25T03:07:50.257297+00:00,high,193.231.189.11,IN,2023-10-25T03:07:50.257297+00:00
6599,fff8419c-d7be-498c-96fd-d181d9352db2,2025-04-23T16:27:06.777345+00:00,high,221.203.171.111,IN,2025-04-23T16:27:06.777345+00:00
6600,a6f06843-9e7a-4dfa-8f77-203c5a9f12f6,2025-07-13T05:24:39.814112+00:00,high,94.62.219.150,US,2025-07-13T05:24:39.814112+00:00
6601,9f93a943-a164-4695-a05e-916a64835d0d,2024-03-12T08:34:55.510650+00:00,low,57.103.145.76,DE,2024-03-12T08:34:55.510650+00:00
6602,a6f48702-f1bd-4a98-950f-b6dbd9f4111a,2024-06-03T20:47:05.346307+00:00,medium,56.194.192.19,IN,2024-06-03T20:47:05.346307+00:00
6603,63975d3b-d02d-475e-9d13-1f07be33db07,2024-09-24T04:01:28.402985+00:00,low,183.224.131.107,GB,2024-09-24T04:01:28.402985+00:00
6604,32576b1f-6448-4393-902d-e19a5db78ccd,2023-10-21T06:55:13.446347+00:00,medium,150.37.10.160,US,2023-10-21T06:55:13.446347+00:00
6605,f83669d2-cf3a-44b8-9538-c249df589e4c,2025-10-03T09:18:55.620674+00:00,medium,18.31.212.251,US,2025-10-03T09:18:55.620674+00:00
6606,a3cd6367-f30e-4e5e-9c38-f0fd4412c7ed,2024-06-16T21:43:38.419452+00:00,low,215.142.126.21,US,2024-06-16T21:43:38.419452+00:00
6607,066f2382-4b6d-4220-93b9-afe15776ae02,2025-04-10T05:17:54.718773+00:00,high,94.28.68.254,GB,2025-04-10T05:17:54.718773+00:00
6608,603498b0-46a2-4fee-8b35-d5c5cf54c126,2025-08-14T11:08:43.598662+00:00,high,105.172.79.224,IN,2025-08-14T11:08:43.598662+00:00
6609,fe1e3f8f-f338-489f-8956-2e127be4b1a1,2024-08-15T20:08:48.415957+00:00,medium,122.188.56.61,US,2024-08-15T20:08:48.415957+00:00
6610,80074bbb-3021-44c3-b1a4-3cfd9bb6284d,2023-12-27T11:37:22.797184+00:00,high,220.19.195.15,IN,2023-12-27T11:37:22.797184+00:00
6611,3d9ace4b-586c-4029-b0b3-a8915b7be885,2024-02-19T15:51:45.511971+00:00,medium,162.3.228.217,GB,2024-02-19T15:51:45.511971+00:00
6612,e87c24eb-01eb-45a9-8a0e-20993a74288d,2023-11-21T05:44:11.273173+00:00,low,179.9.17.80,DE,2023-11-21T05:44:11.273173+00:00
6613,4d7c9752-86cb-4f3d-9790-2ac7f5779f0b,2025-06-18T04:30:15.149159+00:00,high,209.27.159.156,CA,2025-06-18T04:30:15.149159+00:00
6614,f2cfe2b6-7f14-4f9a-aca2-d108a4a6ef40,2025-01-02T09:53:46.569964+00:00,medium,136.103.64.63,DE,2025-01-02T09:53:46.569964+00:00
6615,a9b227d2-6fe9-4e87-86e6-b27d48ed13e8,2024-07-05T19:21:04.422359+00:00,low,159.65.49.23,US,2024-07-05T19:21:04.422359+00:00
6616,005d86b3-6da2-471c-b663-adfec6c62109,2024-09-01T18:21:21.474996+00:00,low,55.26.12.248,IN,2024-09-01T18:21:21.474996+00:00
6617,00a1a8f9-2e2c-4c37-b70e-51b243070833,2023-11-29T08:23:15.695364+00:00,medium,202.170.238.241,CA,2023-11-29T08:23:15.695364+00:00
6618,f8c2b6e3-5bca-44ec-af85-f96ab9302228,2024-06-11T23:24:53.408047+00:00,medium,153.248.50.237,CA,2024-06-11T23:24:53.408047+00:00
6619,789f00f1-4716-45f1-940e-68ea037e3004,2025-09-15T17:25:09.322647+00:00,medium,200.213.42.214,CA,2025-09-15T17:25:09.322647+00:00
6620,352406e7-8efd-4476-8e13-fa2a2a9b2f69,2024-01-20T14:35:45.972035+00:00,medium,116.151.57.193,DE,2024-01-20T14:35:45.972035+00:00
6621,81db665d-3dcb-458a-b258-ce6d3eff22b4,2025-01-07T10:53:21.945659+00:00,medium,107.32.198.63,US,2025-01-07T10:53:21.945659+00:00
6622,cb6281c5-5387-41f3-a105-16e48c0a2597,2024-02-01T00:53:44.519628+00:00,high,175.106.6.98,DE,2024-02-01T00:53:44.519628+00:00
6623,407929b6-be7f-4251-b903-341b3805e644,2025-08-01T14:16:09.323626+00:00,high,191.245.128.58,GB,2025-08-01T14:16:09.323626+00:00
6624,549c15a9-d13d-4454-8551-e3a98d240fa5,2024-06-10T08:32:03.118188+00:00,low,33.91.48.181,DE,2024-06-10T08:32:03.118188+00:00
6625,bccc01ae-dd31-4220-b024-a18c43f95e42,2025-01-11T08:58:44.810292+00:00,medium,40.51.29.89,GB,2025-01-11T08:58:44.810292+00:00
6626,56812657-de42-4a26-87b3-be041fd44bb8,2024-11-11T03:32:19.993238+00:00,low,207.38.255.44,DE,2024-11-11T03:32:19.993238+00:00
6627,60844ce2-efd5-4841-aa24-954ae6a6b133,2024-06-22T16:08:46.388959+00:00,medium,197.243.127.171,IN,2024-06-22T16:08:46.388959+00:00
6628,240aa80c-9280-43b0-a308-67d85ddb331d,2024-06-13T20:37:50.828715+00:00,low,210.113.40.112,DE,2024-06-13T20:37:50.828715+00:00
6629,cd526f62-5f10-48ab-8cf9-4c67546fa572,2023-12-24T10:10:52.763317+00:00,low,197.58.42.240,DE,2023-12-24T10:10:52.763317+00:00
6630,7da22fd5-3ac1-4d14-b1c5-233bcb3cd153,2024-01-11T10:20:16.552289+00:00,medium,200.187.200.72,GB,2024-01-11T10:20:16.552289+00:00
6631,bf4a7123-6fe6-4cfd-be60-c8993d7dd24c,2023-10-31T21:42:09.535680+00:00,medium,141.238.44.223,CA,2023-10-31T21:42:09.535680+00:00
6632,8f33a643-3bcd-47a6-be4f-841a685ee70e,2024-03-28T10:50:34.741687+00:00,high,5.207.90.2,DE,2024-03-28T10:50:34.741687+00:00
6633,f54d5114-6b86-4787-856f-fd07e7f1eb92,2025-01-24T22:48:28.590625+00:00,medium,218.225.87.115,US,2025-01-24T22:48:28.590625+00:00
6634,0f3788c7-8b7a-46d8-a545-e5aed1c7c3ea,2024-04-30T07:06:50.641181+00:00,medium,202.14.39.157,DE,2024-04-30T07:06:50.641181+00:00
6635,32d582e2-9d18-4be5-80d0-b315d912caf3,2024-03-17T07:30:50.404289+00:00,high,30.153.218.226,GB,2024-03-17T07:30:50.404289+00:00
6636,c7939034-3350-4b9c-bd9f-c1ef93b12b18,2024-12-20T00:54:04.444135+00:00,high,205.24.196.44,US,2024-12-20T00:54:04.444135+00:00
6637,954f816d-98f9-4886-a52a-a5dad9c8485f,2024-08-07T04:22:28.299665+00:00,medium,25.236.253.47,DE,2024-08-07T04:22:28.299665+00:00
6638,123a3d4b-a0a0-464a-aa7e-961c3ad3c6d5,2024-04-13T11:31:12.127675+00:00,medium,57.151.6.132,CA,2024-04-13T11:31:12.127675+00:00
6639,a18662b4-4bf3-4674-be4c-4ddf1d520a3c,2024-01-05T07:53:00.321812+00:00,high,196.41.53.61,IN,2024-01-05T07:53:00.321812+00:00
6640,3017736f-8505-4790-b666-317b80bfc992,2023-11-30T15:08:28.996035+00:00,high,141.42.126.22,DE,2023-11-30T15:08:28.996035+00:00
6641,ccde342a-04fd-4ad8-9223-0c065b69c60d,2024-01-03T07:58:30.160133+00:00,high,123.70.97.179,US,2024-01-03T07:58:30.160133+00:00
6642,210f1351-e9f7-4a45-b22d-c3133d8bcc9e,2025-07-08T23:24:21.033252+00:00,low,102.53.185.212,DE,2025-07-08T23:24:21.033252+00:00
6643,954f3c92-32f3-4762-8873-0457a7c8127e,2025-08-13T22:32:20.728130+00:00,low,200.1.250.193,US,2025-08-13T22:32:20.728130+00:00
6644,66908753-9d9c-4cfc-ac84-0dd135987f1a,2025-06-22T18:22:28.680238+00:00,medium,181.40.115.184,IN,2025-06-22T18:22:28.680238+00:00
6645,85927f58-16a6-453a-8e83-963904585288,2024-02-28T09:23:57.199992+00:00,medium,216.95.26.161,IN,2024-02-28T09:23:57.199992+00:00
6646,8d89a21b-6206-4b17-b807-68219b870fb1,2024-09-04T20:16:18.707758+00:00,high,205.246.60.150,GB,2024-09-04T20:16:18.707758+00:00
6647,8dc89760-9dc4-4c7c-ae76-4c83ed11429c,2025-03-30T11:31:51.929303+00:00,high,214.112.96.234,CA,2025-03-30T11:31:51.929303+00:00
6648,ca701750-d9fe-40f4-b7bb-f7b420469a37,2025-03-12T20:08:51.042590+00:00,high,5.84.190.130,IN,2025-03-12T20:08:51.042590+00:00
6649,0c36485a-7d31-4085-8a99-8f4d55849afb,2023-12-30T20:04:52.746388+00:00,high,214.212.78.200,US,2023-12-30T20:04:52.746388+00:00
6650,6e1cd8c0-7929-48b6-be07-8fbba32cf392,2024-12-07T13:55:23.853019+00:00,low,181.125.115.205,US,2024-12-07T13:55:23.853019+00:00
6651,a80d887c-5911-4234-8965-c811e434490e,2025-07-11T01:13:37.221988+00:00,high,51.47.124.24,DE,2025-07-11T01:13:37.221988+00:00
6652,9ed8a2db-9c3a-47a4-a401-e1fbb76855c4,2024-03-06T06:27:18.323151+00:00,medium,153.149.197.42,DE,2024-03-06T06:27:18.323151+00:00
6653,68daeb5c-cdff-4071-aad1-1d8bb693ae6f,2023-10-29T16:18:39.551666+00:00,low,162.43.150.163,US,2023-10-29T16:18:39.551666+00:00
6654,1fb4c768-0998-4848-aa0d-78d81d4dbcd3,2025-01-14T06:27:07.388608+00:00,high,28.66.74.107,DE,2025-01-14T06:27:07.388608+00:00
6655,79ed9abd-254b-4c5c-95d4-4b583cabe809,2025-06-28T17:24:40.662410+00:00,medium,153.38.87.219,CA,2025-06-28T17:24:40.662410+00:00
