merchant_id,mcc,name,country,risk_tag,created_at
2278,5812,"Gomez, Roberts and Martin",IN,medium,2023-04-06T10:36:18.516985+00:00
2279,5812,Diaz-Anderson,DE,high,2021-05-06T08:56:13.591259+00:00
2280,5311,Khan LLC,DE,medium,2021-02-13T15:03:45.939750+00:00
2281,5812,Holt-Hicks,GB,medium,2023-03-26T21:12:52.775604+00:00
2282,6011,White-Kelly,US,low,2025-07-04T11:47:45.940493+00:00
2283,6011,Lambert PLC,IN,high,2021-08-19T10:45:00.437579+00:00
2284,5999,Morton-Morales,DE,high,2025-02-01T05:15:44.728239+00:00
2285,5311,"Archer, Wilson and Gonzales",IN,low,2024-08-12T23:56:05.048744+00:00
2286,6011,"Simon, Reynolds and Hill",US,medium,2022-05-25T14:55:26.776140+00:00
2287,5999,"Mayer, Lopez and Cook",CA,high,2023-04-10T04:28:35.650885+00:00
2288,5411,Lewis LLC,GB,medium,2023-03-21T12:41:53.235326+00:00
2289,5311,"Espinoza, Sutton and Stephenson",US,medium,2021-03-07T16:23:08.865537+00:00
2290,5411,Powell-Davis,CA,high,2024-12-25T08:51:58.061186+00:00
2291,5311,"Michael, Fletcher and Petersen",US,low,2022-04-27T02:56:35.716617+00:00
2292,5311,Mcdaniel-Henry,CA,high,2025-04-20T09:37:53.798832+00:00
2293,5411,Reed Inc,DE,low,2022-03-10T21:19:09.355614+00:00
2294,5411,"Gonzalez, Harper and Lane",CA,high,2022-06-21T22:38:35.304562+00:00
2295,6011,Johnson and Sons,US,medium,2023-05-27T13:39:49.213448+00:00
2296,5999,Ramsey-Banks,GB,medium,2022-07-19T02:37:26.996474+00:00
2297,5411,Bennett and Sons,CA,medium,2023-01-18T23:49:03.659998+00:00
2298,5411,Wells-Vang,IN,high,2021-01-31T12:46:18.800240+00:00
2299,5812,Richardson and Sons,CA,medium,2023-01-22T05:20:52.329580+00:00
2300,5999,Carlson-Ray,US,medium,2022-05-28T11:34:18.389812+00:00
2301,6011,Braun and Sons,CA,medium,2025-01-09T13:35:14.850399+00:00
2302,5812,"Bird, Flores and Bailey",CA,low,2023-09-15T23:59:03.267084+00:00
2303,5812,White LLC,US,low,2022-06-22T05:33:44.995018+00:00
2304,5411,"Thompson, Aguilar and Rojas",IN,low,2024-09-15T00:30:00.869517+00:00
2305,5999,Lang PLC,DE,high,2022-03-05T12:09:15.726184+00:00
2306,5812,Lopez and Sons,IN,medium,2025-04-24T21:31:09.362458+00:00
2307,5812,Owen PLC,GB,low,2021-07-21T15:21:48.842201+00:00
2308,5999,"Rivera, Callahan and Smith",US,medium,2025-08-22T05:03:24.992213+00:00
2309,5812,Matthews-Erickson,DE,low,2021-09-21T17:32:48.386580+00:00
2310,5999,"Brady, Paul and Wilkerson",DE,high,2025-04-18T22:35:01.647147+00:00
2311,5311,Mayer LLC,US,low,2021-04-22T02:04:14.271575+00:00
2312,5999,King-Molina,CA,low,2024-03-27T11:20:46.358327+00:00
2313,6011,Nicholson-Cooper,GB,high,2023-08-29T23:27:44.341855+00:00
2314,6011,Russell PLC,DE,high,2021-06-19T19:21:11.060875+00:00
2315,5311,"Hill, Smith and Cruz",DE,low,2021-04-04T14:28:48.717139+00:00
2316,5999,Pearson LLC,US,high,2023-08-17T02:32:39.469656+00:00
2317,5411,Gonzalez and Sons,US,high,2020-11-19T23:32:31.388849+00:00
2318,5812,"Jones, Fox and Farrell",US,medium,2023-10-29T22:04:32.053539+00:00
2319,6011,Garrett Ltd,US,low,2021-09-24T00:21:08.595698+00:00
2320,5999,Franklin-Sullivan,DE,medium,2020-10-19T10:22:32.409179+00:00
2321,5999,"Carter, Faulkner and White",GB,high,2024-08-14T04:43:40.823294+00:00
2322,5411,"Lewis, Brewer and Long",US,high,2021-10-23T10:07:39.246733+00:00
2323,6011,Munoz and Sons,CA,medium,2022-11-09T04:52:31.035174+00:00
2324,5999,Woods-Hurst,GB,high,2025-08-18T12:40:12.696108+00:00
2325,5999,"Young, Hart and Wallace",IN,medium,2023-03-10T18:48:49.630114+00:00
2326,5812,Bates-Walters,GB,medium,2024-03-07T03:21:22.954034+00:00
2327,5812,Campos-Gates,US,medium,2025-08-17T08:48:22.638306+00:00
2328,5311,Patrick Group,IN,medium,2021-02-26T17:32:21.881835+00:00
2329,5999,Espinoza-Brown,IN,low,2023-01-27T03:42:50.558952+00:00
2330,5411,"Clark, Brewer and Brown",CA,low,2023-06-16T15:24:06.537174+00:00
2331,5411,Green-Hudson,GB,medium,2023-06-11T21:26:56.511364+00:00
2332,5812,Mcdaniel Inc,GB,medium,2024-12-08T04:45:39.836145+00:00
2333,5812,"Harris, Park and Smith",DE,high,2024-08-27T03:51:50.563431+00:00
2334,5411,"Potter, Wood and Kemp",US,medium,2023-06-11T06:07:18.930438+00:00
2335,5311,"Jennings, Lewis and Small",CA,low,2024-01-01T15:40:31.409049+00:00
2336,5411,"Morgan, Duffy and Scott",CA,high,2023-06-27T19:54:40.125574+00:00
2337,5812,Nolan-Perez,IN,low,2021-12-05T08:47:34.119469+00:00
2338,6011,"Mills, Hahn and Gates",US,low,2022-08-18T13:15:25.504175+00:00
2339,5311,Massey PLC,IN,low,2020-11-28T12:02:29.691445+00:00
2340,5411,Wilkerson LLC,IN,medium,2024-03-20T05:35:06.540971+00:00
2341,5999,Clark-Evans,IN,medium,2021-02-18T02:54:54.100142+00:00
2342,5311,Morales-Rodriguez,CA,low,2024-01-01T10:24:37.333754+00:00
2343,5812,"Brown, Schmitt and Kelly",CA,medium,2022-01-10T18:46:49.818991+00:00
2344,6011,"Armstrong, Evans and Garcia",IN,high,2022-10-20T16:54:43.693563+00:00
2345,5999,"Ortiz, Wheeler and Moore",DE,high,2021-05-05T13:57:28.340879+00:00
2346,5411,Cook-Flores,GB,high,2020-11-13T23:58:42.777187+00:00
2347,5812,Smith Ltd,GB,low,2025-02-27T13:54:50.314962+00:00
2348,5411,Bowers and Sons,DE,high,2024-08-29T10:12:19.274982+00:00
2349,5812,Miller and Sons,GB,high,2021-04-29T01:12:30.668777+00:00
2350,6011,Bowers-Harris,IN,low,2021-10-06T05:51:34.290177+00:00
2351,6011,Blackburn LLC,CA,low,2023-09-14T09:08:38.794634+00:00
2352,5812,Austin Group,GB,medium,2023-08-06T15:40:25.516474+00:00
2353,5812,Patton-Diaz,CA,high,2021-02-26T09:51:16.175716+00:00
2354,5411,Wells LLC,DE,low,2024-11-20T17:07:56.552802+00:00
2355,5812,Hernandez Inc,US,high,2024-01-11T07:15:04.006485+00:00
2356,6011,Lee Ltd,GB,medium,2025-04-29T23:57:46.100796+00:00
2357,5812,Davis-Flynn,DE,medium,2021-02-02T18:27:34.293046+00:00
2358,5812,Grant-Ortega,GB,medium,2022-09-27T15:14:29.395097+00:00
2359,5999,"Rowland, Duffy and Fry",DE,medium,2024-03-01T00:11:31.394894+00:00
2360,5411,Brown-Chen,DE,high,2022-05-19T11:27:29.577777+00:00
2361,5999,Thornton Inc,IN,low,2022-03-11T18:31:25.249868+00:00
2362,5311,"Ellis, Mills and Fuentes",IN,low,2025-02-24T04:54:41.786912+00:00
2363,6011,"Davis, Estrada and Short",US,medium,2020-11-23T18:58:51.376080+00:00
2364,6011,"Smith, Bruce and Cole",GB,medium,2023-06-17T09:19:56.646833+00:00
2365,5311,Glenn-Mcclain,GB,high,2024-10-24T03:06:28.086557+00:00
2366,6011,Patterson-Suarez,DE,low,2024-10-10T13:17:00.636427+00:00
2367,5812,"Smith, Reid and Wilson",CA,low,2022-05-20T21:01:08.084278+00:00
2368,6011,"Barker, Gibson and Vance",US,high,2021-01-20T23:24:15.290868+00:00
2369,6011,Leonard-Peterson,CA,high,2023-08-03T23:10:45.562325+00:00
2370,5812,Wong-Kelly,GB,low,2022-04-05T17:18:10.977291+00:00
2371,5411,Jackson-Clements,US,medium,2025-05-14T15:48:17.426962+00:00
2372,6011,Giles-Hall,GB,high,2021-06-01T01:20:29.690453+00:00
2373,5311,Thomas-Hall,IN,medium,2024-03-30T07:00:29.984222+00:00
2374,5311,Torres Ltd,CA,high,2023-01-28T05:08:51.697766+00:00
2375,5311,"Ball, Conner and Taylor",GB,medium,2024-07-07T08:11:54.969471+00:00
2376,5311,"Shaw, Daniel and Morgan",US,low,2021-09-14T19:27:27.466767+00:00
2377,5411,"Bird, Cline and Ellison",DE,high,2025-02-13T06:05:21.419596+00:00
2378,5311,"Rivera, Rodriguez and Wright",GB,high,2024-01-05T16:58:29.991611+00:00
2379,5411,Williams and Sons,DE,high,2020-11-13T06:23:40.722772+00:00
2380,5311,Mueller-Delgado,IN,medium,2023-11-15T02:46:23.576670+00:00
2381,5411,"Powell, Williams and Rivers",GB,medium,2022-07-26T08:03:49.552321+00:00
2382,6011,Fisher-Anderson,DE,low,2021-02-19T05:16:28.106985+00:00
2383,5311,Anderson-Oneal,US,low,2021-09-14T13:55:52.370755+00:00
2384,5311,Salas PLC,CA,medium,2022-10-18T12:19:19.150719+00:00
2385,6011,Phillips-Villanueva,CA,high,2025-01-11T14:42:04.804490+00:00
2386,5812,"Wu, Garcia and Wade",IN,medium,2025-06-05T23:18:04.050468+00:00
2387,6011,Robbins Inc,US,high,2023-02-21T02:13:06.381910+00:00
2388,5411,Ward Ltd,US,low,2021-05-27T05:40:50.377744+00:00
2389,5999,Tyler-Johnson,CA,medium,2025-09-12T11:48:10.959265+00:00
2390,5311,"Jackson, Rivers and Espinoza",GB,high,2023-04-23T19:21:15.175412+00:00
2391,5411,"Tran, Turner and Edwards",DE,high,2022-02-15T06:38:36.636419+00:00
2392,5411,Matthews-Smith,DE,medium,2023-05-27T04:35:42.796050+00:00
2393,6011,"Boyle, Morgan and Pierce",CA,low,2024-07-06T16:28:45.017936+00:00
2394,5812,"Williams, Dean and Moore",US,medium,2025-06-10T23:39:39.751037+00:00
2395,5999,Smith LLC,CA,low,2021-11-09T04:48:24.503778+00:00
2396,5812,Mullins-Martinez,DE,low,2022-07-22T09:43:17.645213+00:00
2397,5311,"Barnett, Francis and Ponce",CA,medium,2023-07-20T09:26:47.349411+00:00
2398,5999,"Travis, Velazquez and Rodriguez",IN,low,2022-11-10T04:47:00.260603+00:00
2399,6011,Knox LLC,DE,medium,2024-08-08T20:00:19.414093+00:00
2400,5812,Hernandez-Romero,US,medium,2023-02-17T03:19:29.997726+00:00
2401,5812,Rodriguez-Kemp,IN,medium,2024-03-16T16:22:20.880830+00:00
2402,5812,Lucero PLC,US,medium,2021-05-17T19:13:28.574022+00:00
2403,5812,"Mason, Gibson and Robbins",CA,high,2022-02-11T02:09:35.712336+00:00
2404,5311,"Brown, Zimmerman and Lawson",DE,high,2023-12-19T01:54:28.476209+00:00
2405,5812,Romero-Chen,DE,medium,2023-03-12T09:11:54.462672+00:00
2406,5311,Burton PLC,DE,medium,2022-04-03T14:44:10.334392+00:00
2407,6011,Park-Sims,IN,medium,2022-12-23T20:49:26.877836+00:00
2408,5999,Jones Group,US,high,2025-01-24T12:45:02.385736+00:00
2409,5311,Fletcher-Rodriguez,IN,medium,2021-11-04T04:01:05.435800+00:00
2410,6011,"Smith, Harrison and Gardner",DE,medium,2025-09-14T22:11:17.400550+00:00
2411,5411,Smith Group,GB,high,2022-10-29T01:51:36.050682+00:00
2412,5999,Moore PLC,DE,low,2025-10-13T16:59:20.413175+00:00
2413,5411,Mora Inc,IN,high,2023-03-25T16:25:50.082706+00:00
2414,6011,"Benson, Watson and Murray",GB,high,2025-08-03T11:35:34.892083+00:00
2415,5311,Smith Group,CA,low,2021-03-16T23:42:51.603621+00:00
2416,5411,"Wilson, Francis and Brennan",CA,medium,2025-09-23T08:06:27.576576+00:00
2417,5999,"Sanchez, Gomez and Robles",IN,high,2021-01-23T03:01:30.264311+00:00
2418,6011,Greene and Sons,US,high,2025-04-27T19:41:20.006681+00:00
2419,5812,Palmer-Mcmahon,US,low,2021-03-17T23:55:28.458812+00:00
2420,5311,Keith-Miller,US,high,2023-07-24T17:12:13.861385+00:00
2421,6011,"Wilson, Stevenson and Rich",CA,high,2022-06-22T16:18:20.912891+00:00
2422,5999,Benson-George,GB,high,2023-08-11T23:36:56.879745+00:00
2423,5812,Bernard-Johnson,GB,medium,2023-03-06T05:07:16.780986+00:00
2424,6011,"Snyder, Novak and Powell",GB,low,2024-11-19T22:06:01.526870+00:00
2425,5999,Robinson and Sons,IN,high,2025-08-25T20:23:51.693888+00:00
2426,6011,Prince LLC,DE,low,2022-11-06T18:26:28.604506+00:00
2427,6011,Edwards Group,IN,low,2022-07-31T16:03:14.178214+00:00
2428,5311,Rogers Group,CA,low,2023-04-20T20:23:58.750848+00:00
2429,6011,Duarte PLC,DE,low,2020-11-04T23:14:04.295955+00:00
2430,5311,Harris-Gray,IN,high,2025-04-25T01:37:56.757243+00:00
2431,5999,"Davis, Rodriguez and Torres",US,medium,2023-06-19T05:56:10.956982+00:00
2432,6011,Ware-Parks,CA,high,2023-07-03T07:50:11.292341+00:00
2433,5411,Garcia Group,CA,low,2025-05-07T06:41:08.358268+00:00
2434,5812,"Mosley, Walker and Webster",CA,high,2021-02-20T17:44:41.784560+00:00
2435,5311,Garcia LLC,CA,medium,2024-03-29T13:16:04.172283+00:00
2436,6011,Fuller-Anderson,US,medium,2023-11-12T14:30:48.410288+00:00
2437,5311,"Garcia, Alvarez and Kemp",DE,medium,2022-12-06T13:12:04.623311+00:00
2438,6011,Miller PLC,DE,high,2025-10-06T08:50:14.710250+00:00
2439,5411,Smith-Charles,IN,medium,2025-01-26T13:46:46.777071+00:00
2440,6011,Goodwin-Garcia,GB,low,2023-06-05T19:51:55.236427+00:00
2441,5999,"Vaughn, Cox and Patel",DE,low,2024-04-25T05:46:19.437775+00:00
2442,5999,Bradley Ltd,GB,low,2024-11-24T18:07:08.039128+00:00
2443,5411,"Meyer, Smith and Bailey",US,medium,2021-04-05T16:44:28.822248+00:00
2444,5411,"Lee, Sullivan and Walker",CA,high,2022-09-03T22:04:00.864255+00:00
2445,5311,"Roberts, Shaw and Brock",CA,medium,2023-01-16T03:11:29.364364+00:00
2446,5999,Sullivan PLC,CA,high,2025-02-02T02:36:19.423505+00:00
2447,5411,Pena-Erickson,US,high,2023-04-27T07:43:32.909364+00:00
2448,5411,"Brown, Turner and Jimenez",IN,high,2021-02-10T07:20:35.640133+00:00
2449,5812,Martinez Inc,DE,low,2025-09-24T06:15:13.663904+00:00
2450,5311,Davis-Jones,IN,low,2025-03-10T16:15:00.979344+00:00
2451,5812,Malone and Sons,GB,low,2025-08-05T13:44:07.147141+00:00
2452,6011,"Robbins, Perry and Erickson",DE,medium,2024-08-11T21:18:45.822325+00:00
2453,6011,Howard-Cole,DE,high,2021-06-28T08:19:49.620849+00:00
2454,6011,"Dean, Rhodes and Jones",US,high,2021-12-13T00:07:57.869148+00:00
2455,5812,"Jackson, Mcgee and Landry",CA,high,2021-10-05T05:36:24.336562+00:00
2456,5411,Stone-Johnson,DE,low,2021-01-30T15:23:21.215700+00:00
2457,5311,"Dunn, Williams and King",IN,high,2025-08-03T23:40:41.710990+00:00
2458,5812,Williams Group,CA,high,2025-02-12T22:58:37.627098+00:00
2459,5812,Snyder-Nelson,CA,medium,2025-01-06T14:11:45.896608+00:00
2460,5812,Brown-Gould,GB,medium,2022-07-15T12:00:21.089548+00:00
2461,5311,Fisher LLC,CA,low,2022-10-28T17:19:08.849499+00:00
2462,5812,Miller-Santiago,US,high,2021-04-26T12:58:58.419453+00:00
2463,5311,Williams LLC,IN,high,2023-12-07T21:19:11.002948+00:00
2464,5999,Cole-Martinez,DE,low,2025-10-01T01:41:16.228071+00:00
2465,6011,Howard-Briggs,GB,medium,2023-08-25T09:53:10.716335+00:00
2466,5411,White-Moore,US,medium,2023-08-31T09:08:20.832292+00:00
2467,5311,Jackson and Sons,US,low,2024-07-13T18:25:49.134896+00:00
2468,5999,"Contreras, Cervantes and Vazquez",IN,high,2023-08-28T09:29:07.127679+00:00
2469,5311,Graham-Sampson,CA,medium,2025-05-24T16:23:17.356020+00:00
2470,5812,"Jennings, White and Hansen",US,medium,2024-02-21T17:42:04.369370+00:00
2471,5411,Clark-Thompson,US,low,2020-12-05T22:38:26.019687+00:00
2472,6011,Hardin Inc,IN,medium,2023-02-15T05:57:17.471919+00:00
2473,5311,"Jimenez, Boyd and Jefferson",DE,medium,2025-08-28T00:53:45.105906+00:00
2474,6011,Hudson-Salinas,IN,low,2025-06-26T07:08:05.884146+00:00
2475,5812,Kelley Group,GB,high,2025-02-10T07:52:14.227055+00:00
2476,6011,Mccullough-Williams,US,low,2022-10-02T00:47:40.464594+00:00
2477,6011,Taylor-Weber,DE,low,2025-10-09T21:02:41.972193+00:00
2478,5311,Melton-Hill,CA,medium,2024-11-14T09:12:52.588453+00:00
2479,5999,"Anderson, Wallace and Faulkner",IN,medium,2022-05-28T02:29:06.588949+00:00
2480,5999,Rivera-Bates,US,high,2021-08-10T11:03:40.566043+00:00
2481,5999,Matthews-Olsen,DE,high,2024-01-24T07:47:15.659784+00:00
2482,5999,Walker-Curtis,GB,medium,2023-05-21T19:35:42.259771+00:00
2483,6011,"Singleton, Bailey and Clarke",GB,high,2023-04-12T03:16:59.024677+00:00
2484,5311,Hoffman and Sons,GB,high,2025-04-06T23:11:32.512497+00:00
2485,5999,Jimenez LLC,IN,high,2023-11-20T04:52:41.535848+00:00
2486,6011,Hall Inc,DE,low,2024-05-08T18:27:52.458082+00:00
2487,5411,"Carpenter, Cook and Butler",DE,medium,2025-10-08T06:05:47.245591+00:00
2488,5411,Stewart-Sanchez,CA,medium,2025-07-14T07:04:41.427015+00:00
2489,5311,Williams-Case,IN,low,2021-07-22T00:10:25.252658+00:00
2490,6011,"Arias, Bradshaw and Knox",IN,medium,2022-10-09T19:12:10.524281+00:00
2491,5311,Bennett PLC,IN,low,2021-07-01T16:17:58.272518+00:00
2492,5812,Gonzalez-Thompson,DE,medium,2025-03-13T04:29:27.295989+00:00
2493,6011,Moran PLC,GB,high,2023-07-26T01:07:03.971425+00:00
2494,5812,Jimenez Group,CA,medium,2023-02-02T11:18:31.418515+00:00
2495,5311,"Burgess, Lawson and Middleton",GB,medium,2024-02-18T06:28:02.147038+00:00
2496,6011,Johnson-Graham,IN,high,2024-05-22T21:11:58.858660+00:00
2497,5999,Sandoval-Klein,US,high,2022-08-31T08:08:51.564865+00:00
2498,5999,Phelps Ltd,CA,low,2022-05-20T04:04:04.275313+00:00
2499,5311,"Adams, Daniels and Davis",US,high,2021-08-02T15:23:26.155099+00:00
2500,5812,Thomas Inc,IN,medium,2024-03-23T20:10:02.455015+00:00
2501,5999,Drake-Smith,CA,medium,2021-02-28T15:47:51.880753+00:00
2502,6011,Lee-Chase,GB,medium,2021-12-15T17:32:38.606098+00:00
2503,5812,Peck and Sons,IN,high,2022-12-19T18:20:57.705800+00:00
2504,5411,"Campbell, Waters and Bryan",IN,medium,2021-12-14T18:47:33.419434+00:00
2505,5311,"Mendez, Gonzalez and Jones",IN,medium,2021-03-15T23:29:27.427753+00:00
2506,5311,Steele-Reyes,US,low,2025-01-09T10:00:14.897357+00:00
2507,6011,Vargas and Sons,IN,medium,2024-07-07T02:06:09.539576+00:00
2508,6011,"Wilson, Silva and Yang",IN,low,2021-04-04T12:44:22.546174+00:00
2509,6011,"Buckley, Roberts and Jones",US,medium,2022-03-09T20:03:57.637977+00:00
2510,6011,Daniels and Sons,GB,medium,2023-10-09T05:02:01.509041+00:00
2511,5812,"Wright, Estrada and Harmon",CA,low,2022-09-23T05:20:48.445010+00:00
2512,6011,Jacobs PLC,DE,medium,2021-08-20T12:10:04.608758+00:00
2513,6011,Buchanan-Martinez,CA,low,2024-05-19T17:35:21.894762+00:00
2514,5311,Garcia PLC,DE,medium,2022-01-04T19:12:48.045769+00:00
2515,5999,Velasquez Group,IN,high,2024-07-27T06:04:48.405447+00:00
2516,5311,Adams-Vaughn,GB,medium,2025-03-25T10:24:30.409463+00:00
2517,5812,"Clark, Mcdowell and Thomas",US,medium,2021-10-14T15:38:33.238653+00:00
2518,5311,Miller Ltd,DE,high,2020-11-13T16:05:23.611027+00:00
2519,6011,Mann-Morton,IN,medium,2025-02-24T08:22:08.559904+00:00
2520,5311,Morales-Bush,CA,medium,2022-06-15T18:42:48.015907+00:00
2521,5999,Pierce Ltd,IN,low,2025-04-21T01:21:34.446193+00:00
2522,5311,Johnson-Munoz,CA,high,2025-08-03T05:08:26.595685+00:00
2523,5311,Green Ltd,US,low,2020-11-24T17:46:41.119751+00:00
2524,5311,Sanford-Sanchez,GB,low,2021-04-05T16:38:16.090206+00:00
2525,5812,Gonzalez-Wood,CA,low,2023-12-01T06:09:04.239742+00:00
2526,5411,Alexander-Dalton,GB,medium,2022-02-01T01:58:02.736330+00:00
2527,5812,Chandler-Martinez,GB,medium,2023-11-02T10:27:32.054236+00:00
2528,5999,Rios-Bolton,GB,low,2025-06-06T03:52:12.738675+00:00
2529,5311,Clark Ltd,GB,medium,2021-02-05T06:46:05.494488+00:00
2530,5812,Avila-Stephens,IN,low,2022-06-02T10:42:29.640165+00:00
2531,6011,Martin PLC,CA,high,2024-09-28T11:10:29.163011+00:00
2532,6011,Steele-Hodges,CA,low,2020-11-30T21:15:50.942747+00:00
2533,6011,"Rodriguez, Schmitt and Campbell",DE,low,2021-03-04T12:58:05.714026+00:00
2534,5311,Newman-Moreno,US,medium,2020-10-19T15:51:32.996264+00:00
2535,5999,Phillips Group,GB,low,2023-09-11T12:39:41.829278+00:00
2536,5999,Brown PLC,US,low,2023-11-19T21:57:24.366794+00:00
2537,6011,Wright LLC,CA,medium,2022-04-11T13:19:32.399912+00:00
2538,5812,Duffy-Brown,GB,high,2024-08-20T16:13:53.374354+00:00
2539,5411,Mills Group,CA,high,2024-09-29T14:44:48.338989+00:00
2540,5812,Rodriguez LLC,CA,high,2024-05-05T12:06:17.268920+00:00
2541,5812,"Beard, Mills and Young",DE,high,2021-03-06T06:44:25.293470+00:00
2542,5812,Harding Group,GB,medium,2022-09-21T10:30:45.479149+00:00
2543,6011,Lowe Inc,US,low,2024-02-19T03:32:47.882586+00:00
2544,6011,Greene-Tate,CA,high,2025-03-01T11:20:37.300040+00:00
2545,5311,"Knight, Allen and Lewis",IN,high,2023-12-16T17:36:37.832751+00:00
2546,5411,Weber-Ingram,GB,low,2025-04-24T01:35:53.032766+00:00
2547,6011,"Jimenez, Baker and Simpson",IN,medium,2024-01-07T14:43:25.526854+00:00
2548,5311,"Horton, Jackson and Lutz",GB,medium,2024-08-30T09:33:11.344310+00:00
2549,5311,Thomas Inc,IN,low,2021-03-11T11:12:46.529228+00:00
2550,6011,Adams and Sons,CA,low,2021-05-25T06:51:36.005807+00:00
2551,6011,"Carr, Taylor and Gray",US,low,2022-09-28T07:22:34.940573+00:00
2552,5311,Lopez and Sons,CA,low,2022-04-19T13:34:40.091760+00:00
2553,5411,Jones-Walsh,IN,medium,2024-04-06T20:56:23.245699+00:00
2554,5411,Castaneda-Lutz,CA,high,2022-05-02T23:26:40.527455+00:00
2555,5411,Frey-Andrews,CA,high,2022-09-06T10:44:41.843496+00:00
2556,5411,Johnson Inc,CA,low,2021-04-11T10:55:03.018388+00:00
2557,5311,Rogers Ltd,IN,low,2021-10-10T13:31:22.888511+00:00
2558,6011,"Klein, Smith and Chung",DE,high,2021-11-01T08:02:14.447568+00:00
2559,5812,Johnson PLC,DE,high,2022-01-18T04:25:12.506560+00:00
2560,5311,Skinner Inc,DE,medium,2024-04-18T15:01:30.275958+00:00
2561,5999,"Owens, Page and Hays",GB,low,2024-12-11T05:46:39.633432+00:00
2562,5411,Webb-Jones,US,medium,2025-05-23T22:23:19.945339+00:00
2563,5999,George Inc,DE,low,2022-04-10T23:05:20.330316+00:00
2564,5411,"Mcbride, Bailey and Grimes",CA,medium,2021-12-21T19:53:33.654460+00:00
2565,5411,Bell-Martin,CA,medium,2022-10-03T19:45:08.906513+00:00
2566,5411,Floyd-Cook,IN,high,2025-09-24T03:32:23.897495+00:00
2567,5999,Pierce Inc,GB,low,2024-07-24T09:20:34.204369+00:00
2568,6011,"Rios, Bender and Soto",CA,high,2022-02-24T04:53:21.005645+00:00
2569,5812,"Drake, Alvarez and Burgess",IN,medium,2025-04-12T21:02:00.455986+00:00
2570,5411,Taylor and Sons,US,medium,2024-06-26T02:22:47.564721+00:00
2571,5311,Brown Group,IN,high,2024-10-12T20:13:07.915712+00:00
2572,6011,Norris-Williams,GB,low,2023-06-14T18:42:07.525211+00:00
2573,5311,Ray Inc,CA,low,2022-01-24T04:29:12.118879+00:00
2574,6011,Tucker Ltd,US,medium,2023-04-27T09:07:38.304976+00:00
2575,5411,Warner LLC,IN,low,2022-12-16T20:29:23.398551+00:00
2576,5411,"Mccarthy, Davis and Black",CA,low,2023-12-28T09:17:04.168441+00:00
2577,5999,Miller-Thomas,US,medium,2023-01-09T20:03:15.318696+00:00
2578,5812,"Fowler, Smith and Larsen",CA,high,2024-04-27T01:39:11.702566+00:00
2579,5311,"Hansen, Glover and Montgomery",CA,low,2021-02-26T11:06:14.115602+00:00
2580,5311,"Thompson, Smith and Johnson",IN,high,2023-02-28T17:00:08.461522+00:00
2581,5411,"Friedman, Mathis and Jones",US,medium,2025-02-03T08:07:50.557219+00:00
2582,5311,"Rodriguez, Brown and Jones",DE,high,2024-03-22T14:56:44.816564+00:00
2583,5999,Trevino-Edwards,IN,high,2024-02-02T05:35:33.689912+00:00
2584,5999,"Cobb, Mccullough and Stevenson",US,medium,2024-06-23T13:43:02.609012+00:00
2585,6011,"Williams, Martin and Pearson",IN,high,2021-03-27T19:04:38.613786+00:00
2586,5999,"Landry, Nelson and Young",GB,low,2022-08-13T19:57:42.600068+00:00
2587,5311,Carter LLC,GB,high,2023-11-11T13:20:42.767222+00:00
2588,6011,King-Bright,IN,high,2021-04-08T11:33:20.603667+00:00
2589,5411,"Barber, Thompson and Anderson",CA,low,2025-03-05T05:02:44.482879+00:00
2590,6011,Barton-Mcfarland,GB,high,2023-02-25T19:38:25.762070+00:00
2591,5311,Freeman-Chang,IN,high,2023-07-13T16:19:41.861557+00:00
2592,5999,"Nelson, Rosario and Robinson",CA,medium,2022-09-09T16:15:10.402805+00:00
2593,5999,Roberts PLC,DE,high,2022-03-17T01:50:02.929655+00:00
2594,5812,Combs PLC,DE,low,2021-07-12T18:56:22.269371+00:00
2595,5311,"Mora, Clark and Long",GB,high,2021-08-07T04:40:22.931066+00:00
2596,5311,"Vasquez, White and Miller",GB,low,2022-11-27T20:34:24.509614+00:00
2597,5411,"Little, Martin and Gray",CA,medium,2024-04-09T04:22:49.144067+00:00
2598,5812,"Morrow, Holt and Williams",GB,low,2024-03-12T04:48:00.429674+00:00
2599,5812,Rowland-Lopez,GB,medium,2023-12-18T04:18:18.757909+00:00
2600,5311,"Carter, Bennett and Tapia",DE,low,2024-04-11T01:43:06.500366+00:00
2601,5411,Stephens-Nash,DE,high,2023-10-04T21:37:11.326088+00:00
2602,5812,"Gray, Brooks and Curtis",US,low,2023-07-30T04:35:30.587633+00:00
2603,5812,Berry-Ford,US,medium,2022-03-28T13:30:21.415093+00:00
2604,5411,Nelson-Flores,GB,high,2021-05-14T16:02:18.095289+00:00
2605,5812,Wood-Lewis,US,medium,2023-11-21T09:04:38.583719+00:00
2606,5311,Chavez-Terry,DE,low,2024-09-27T11:32:00.312461+00:00
2607,5311,"Bradley, Bass and Alvarado",IN,medium,2020-10-25T09:13:59.362500+00:00
2608,6011,Gonzalez-Whitaker,IN,low,2022-11-03T10:13:00.789420+00:00
2609,5311,Cox Inc,GB,medium,2021-05-13T03:30:46.465839+00:00
2610,5999,Martin-White,US,low,2025-06-15T11:46:12.881454+00:00
2611,5812,Smith-Gates,IN,medium,2021-01-21T19:01:25.043581+00:00
