account_id,customer_id,product_type,open_dt,status,created_at
5453,3670,savings,2024-01-13,open,2025-10-19T14:24:10.476823+00:00
5454,3671,credit,2025-02-08,open,2025-10-19T14:24:10.476839+00:00
5455,3671,credit,2024-10-25,closed,2025-10-19T14:24:10.476855+00:00
5456,3672,credit,2025-07-06,closed,2025-10-19T14:24:10.476870+00:00
5457,3672,savings,2024-02-24,closed,2025-10-19T14:24:10.476885+00:00
5458,3673,loan,2024-03-26,dormant,2025-10-19T14:24:10.476902+00:00
5459,3674,credit,2024-01-08,dormant,2025-10-19T14:24:10.476918+00:00
5460,3674,checking,2024-08-22,open,2025-10-19T14:24:10.476933+00:00
5461,3674,checking,2025-09-25,dormant,2025-10-19T14:24:10.476948+00:00
5462,3674,loan,2024-03-04,closed,2025-10-19T14:24:10.476964+00:00
5463,3675,credit,2024-12-08,closed,2025-10-19T14:24:10.476980+00:00
5464,3676,savings,2024-12-07,closed,2025-10-19T14:24:10.476997+00:00
5465,3677,loan,2025-08-24,open,2025-10-19T14:24:10.477012+00:00
5466,3678,loan,2024-05-05,dormant,2025-10-19T14:24:10.477029+00:00
5467,3679,savings,2025-09-04,closed,2025-10-19T14:24:10.477047+00:00
5468,3679,credit,2025-09-29,closed,2025-10-19T14:24:10.477062+00:00
5469,3680,credit,2025-09-28,closed,2025-10-19T14:24:10.477078+00:00
5470,3681,savings,2025-08-30,closed,2025-10-19T14:24:10.477094+00:00
5471,3682,checking,2024-01-19,closed,2025-10-19T14:24:10.477109+00:00
5472,3682,checking,2025-08-08,dormant,2025-10-19T14:24:10.477126+00:00
5473,3682,credit,2023-11-19,closed,2025-10-19T14:24:10.477141+00:00
5474,3682,credit,2024-06-26,dormant,2025-10-19T14:24:10.477156+00:00
5475,3683,credit,2024-02-13,open,2025-10-19T14:24:10.477173+00:00
5476,3684,credit,2025-08-07,open,2025-10-19T14:24:10.477190+00:00
5477,3685,credit,2025-05-03,open,2025-10-19T14:24:10.477206+00:00
5478,3685,credit,2024-10-02,open,2025-10-19T14:24:10.477222+00:00
5479,3686,checking,2024-06-05,closed,2025-10-19T14:24:10.477238+00:00
5480,3687,savings,2024-06-07,dormant,2025-10-19T14:24:10.477254+00:00
5481,3688,savings,2025-04-24,open,2025-10-19T14:24:10.477272+00:00
5482,3689,credit,2024-01-03,open,2025-10-19T14:24:10.477289+00:00
5483,3689,credit,2025-01-16,closed,2025-10-19T14:24:10.477306+00:00
5484,3690,loan,2023-12-02,open,2025-10-19T14:24:10.477322+00:00
5485,3691,credit,2024-09-22,open,2025-10-19T14:24:10.477340+00:00
5486,3692,checking,2025-08-04,open,2025-10-19T14:24:10.477356+00:00
5487,3693,savings,2025-05-21,closed,2025-10-19T14:24:10.477375+00:00
5488,3694,checking,2023-11-05,dormant,2025-10-19T14:24:10.477391+00:00
5489,3695,credit,2024-02-23,dormant,2025-10-19T14:24:10.477406+00:00
5490,3696,checking,2025-01-19,dormant,2025-10-19T14:24:10.477422+00:00
5491,3696,checking,2024-09-17,open,2025-10-19T14:24:10.477437+00:00
5492,3696,loan,2024-09-12,open,2025-10-19T14:24:10.477452+00:00
5493,3697,savings,2024-05-01,closed,2025-10-19T14:24:10.477470+00:00
5494,3698,loan,2024-08-18,dormant,2025-10-19T14:24:10.477487+00:00
5495,3699,savings,2025-05-26,dormant,2025-10-19T14:24:10.477503+00:00
5496,3700,credit,2024-06-13,dormant,2025-10-19T14:24:10.477520+00:00
5497,3700,loan,2025-01-02,closed,2025-10-19T14:24:10.477535+00:00
5498,3700,loan,2025-02-17,dormant,2025-10-19T14:24:10.477550+00:00
5499,3700,checking,2025-03-27,open,2025-10-19T14:24:10.477566+00:00
5500,3700,savings,2024-10-06,closed,2025-10-19T14:24:10.477583+00:00
5501,3700,savings,2023-10-28,closed,2025-10-19T14:24:10.477598+00:00
5502,3701,checking,2024-05-10,open,2025-10-19T14:24:10.477615+00:00
5503,3702,credit,2024-02-19,open,2025-10-19T14:24:10.477633+00:00
5504,3703,loan,2025-04-23,open,2025-10-19T14:24:10.477652+00:00
5505,3704,checking,2025-09-03,open,2025-10-19T14:24:10.477668+00:00
5506,3704,checking,2025-09-22,closed,2025-10-19T14:24:10.477685+00:00
5507,3704,credit,2024-05-24,open,2025-10-19T14:24:10.477700+00:00
5508,3705,credit,2024-03-31,closed,2025-10-19T14:24:10.477719+00:00
5509,3706,checking,2025-04-28,closed,2025-10-19T14:24:10.477738+00:00
5510,3707,savings,2025-04-25,open,2025-10-19T14:24:10.477759+00:00
5511,3708,loan,2024-02-24,closed,2025-10-19T14:24:10.477776+00:00
5512,3709,checking,2024-03-29,closed,2025-10-19T14:24:10.477795+00:00
5513,3709,credit,2023-12-17,closed,2025-10-19T14:24:10.477810+00:00
5514,3709,credit,2024-05-19,open,2025-10-19T14:24:10.477827+00:00
5515,3709,loan,2025-01-16,dormant,2025-10-19T14:24:10.477843+00:00
5516,3709,credit,2025-09-06,open,2025-10-19T14:24:10.477859+00:00
5517,3710,checking,2025-04-19,dormant,2025-10-19T14:24:10.477876+00:00
5518,3711,savings,2024-08-20,closed,2025-10-19T14:24:10.477895+00:00
5519,3712,credit,2024-05-26,open,2025-10-19T14:24:10.477911+00:00
5520,3713,savings,2024-11-04,open,2025-10-19T14:24:10.477949+00:00
5521,3713,loan,2025-08-23,open,2025-10-19T14:24:10.477970+00:00
5522,3714,checking,2024-11-22,open,2025-10-19T14:24:10.477989+00:00
5523,3715,loan,2024-04-03,closed,2025-10-19T14:24:10.478006+00:00
5524,3716,savings,2025-04-11,open,2025-10-19T14:24:10.478024+00:00
5525,3717,checking,2025-03-14,dormant,2025-10-19T14:24:10.478041+00:00
5526,3718,savings,2024-02-05,closed,2025-10-19T14:24:10.478058+00:00
5527,3719,savings,2024-11-20,dormant,2025-10-19T14:24:10.478077+00:00
5528,3720,checking,2024-04-10,closed,2025-10-19T14:24:10.478093+00:00
5529,3721,savings,2024-08-29,dormant,2025-10-19T14:24:10.478110+00:00
5530,3721,loan,2025-07-06,open,2025-10-19T14:24:10.478127+00:00
5531,3722,checking,2024-04-10,dormant,2025-10-19T14:24:10.478143+00:00
5532,3723,loan,2024-12-29,open,2025-10-19T14:24:10.478160+00:00
5533,3724,savings,2024-09-21,dormant,2025-10-19T14:24:10.478177+00:00
5534,3725,savings,2024-01-06,dormant,2025-10-19T14:24:10.478193+00:00
5535,3725,checking,2025-05-09,dormant,2025-10-19T14:24:10.478210+00:00
5536,3726,savings,2023-12-05,closed,2025-10-19T14:24:10.478226+00:00
5537,3726,checking,2023-11-17,closed,2025-10-19T14:24:10.478244+00:00
5538,3727,loan,2025-07-26,dormant,2025-10-19T14:24:10.478261+00:00
5539,3727,loan,2024-06-27,dormant,2025-10-19T14:24:10.478278+00:00
5540,3728,credit,2024-07-18,closed,2025-10-19T14:24:10.478295+00:00
5541,3729,credit,2024-11-22,dormant,2025-10-19T14:24:10.478313+00:00
5542,3730,credit,2024-09-01,closed,2025-10-19T14:24:10.478331+00:00
5543,3731,loan,2024-01-25,dormant,2025-10-19T14:24:10.478347+00:00
5544,3731,checking,2024-07-24,open,2025-10-19T14:24:10.478363+00:00
5545,3731,checking,2025-05-03,closed,2025-10-19T14:24:10.478379+00:00
5546,3732,savings,2025-02-03,closed,2025-10-19T14:24:10.478395+00:00
5547,3733,loan,2025-09-06,open,2025-10-19T14:24:10.478410+00:00
5548,3733,checking,2025-03-07,dormant,2025-10-19T14:24:10.478425+00:00
5549,3734,checking,2024-08-21,closed,2025-10-19T14:24:10.478440+00:00
5550,3734,loan,2024-10-29,open,2025-10-19T14:24:10.478455+00:00
5551,3735,checking,2024-06-19,open,2025-10-19T14:24:10.478471+00:00
5552,3736,credit,2024-04-17,closed,2025-10-19T14:24:10.478486+00:00
5553,3737,credit,2024-09-02,closed,2025-10-19T14:24:10.478501+00:00
5554,3738,credit,2025-09-04,open,2025-10-19T14:24:10.478517+00:00
5555,3739,credit,2024-08-15,closed,2025-10-19T14:24:10.478532+00:00
5556,3739,checking,2024-02-08,dormant,2025-10-19T14:24:10.478546+00:00
5557,3740,checking,2025-01-31,dormant,2025-10-19T14:24:10.478562+00:00
5558,3741,savings,2023-12-20,open,2025-10-19T14:24:10.478577+00:00
5559,3741,loan,2025-01-15,closed,2025-10-19T14:24:10.478591+00:00
5560,3741,loan,2024-02-28,open,2025-10-19T14:24:10.478607+00:00
5561,3741,credit,2025-08-10,dormant,2025-10-19T14:24:10.478621+00:00
5562,3742,savings,2024-09-01,dormant,2025-10-19T14:24:10.478637+00:00
5563,3743,loan,2025-02-13,closed,2025-10-19T14:24:10.478652+00:00
5564,3743,loan,2025-01-19,closed,2025-10-19T14:24:10.478669+00:00
5565,3744,savings,2024-11-25,closed,2025-10-19T14:24:10.478685+00:00
5566,3744,loan,2024-06-22,closed,2025-10-19T14:24:10.478701+00:00
5567,3745,savings,2023-11-08,dormant,2025-10-19T14:24:10.478755+00:00
5568,3745,loan,2025-03-20,closed,2025-10-19T14:24:10.478773+00:00
5569,3746,checking,2023-10-25,open,2025-10-19T14:24:10.478790+00:00
5570,3746,checking,2024-08-02,closed,2025-10-19T14:24:10.478806+00:00
5571,3746,credit,2025-05-09,closed,2025-10-19T14:24:10.478823+00:00
5572,3746,loan,2025-04-27,dormant,2025-10-19T14:24:10.478838+00:00
5573,3747,checking,2025-07-26,open,2025-10-19T14:24:10.478854+00:00
5574,3748,credit,2025-02-07,closed,2025-10-19T14:24:10.478870+00:00
5575,3748,checking,2024-06-09,open,2025-10-19T14:24:10.478885+00:00
5576,3749,savings,2024-03-20,closed,2025-10-19T14:24:10.478920+00:00
5577,3750,savings,2024-07-24,closed,2025-10-19T14:24:10.478938+00:00
5578,3751,loan,2024-03-01,open,2025-10-19T14:24:10.478954+00:00
5579,3751,credit,2023-12-17,closed,2025-10-19T14:24:10.478982+00:00
5580,3752,checking,2024-01-20,dormant,2025-10-19T14:24:10.479006+00:00
5581,3753,credit,2025-10-02,closed,2025-10-19T14:24:10.479024+00:00
5582,3753,checking,2025-10-14,open,2025-10-19T14:24:10.479040+00:00
5583,3753,credit,2024-11-17,closed,2025-10-19T14:24:10.479059+00:00
5584,3754,credit,2024-09-12,open,2025-10-19T14:24:10.479077+00:00
5585,3755,loan,2025-07-13,open,2025-10-19T14:24:10.479094+00:00
5586,3756,credit,2025-08-08,closed,2025-10-19T14:24:10.479111+00:00
5587,3757,loan,2025-03-25,open,2025-10-19T14:24:10.479128+00:00
5588,3758,savings,2024-08-16,open,2025-10-19T14:24:10.479146+00:00
5589,3758,loan,2024-12-13,open,2025-10-19T14:24:10.479163+00:00
5590,3759,credit,2024-06-19,open,2025-10-19T14:24:10.479181+00:00
5591,3759,checking,2024-10-28,dormant,2025-10-19T14:24:10.479197+00:00
5592,3760,savings,2024-09-23,closed,2025-10-19T14:24:10.479215+00:00
5593,3761,savings,2025-03-11,open,2025-10-19T14:24:10.479232+00:00
5594,3762,checking,2023-11-01,open,2025-10-19T14:24:10.479249+00:00
5595,3763,checking,2024-01-24,closed,2025-10-19T14:24:10.479267+00:00
5596,3764,loan,2024-04-14,closed,2025-10-19T14:24:10.479284+00:00
5597,3765,loan,2025-05-11,closed,2025-10-19T14:24:10.479301+00:00
5598,3766,checking,2025-04-23,dormant,2025-10-19T14:24:10.479317+00:00
5599,3767,credit,2023-11-11,closed,2025-10-19T14:24:10.479335+00:00
5600,3768,checking,2024-03-24,open,2025-10-19T14:24:10.479351+00:00
5601,3769,checking,2024-02-17,closed,2025-10-19T14:24:10.479369+00:00
5602,3770,checking,2025-09-01,open,2025-10-19T14:24:10.479389+00:00
5603,3770,loan,2024-08-12,dormant,2025-10-19T14:24:10.479407+00:00
5604,3770,savings,2024-05-10,dormant,2025-10-19T14:24:10.479424+00:00
5605,3771,credit,2024-09-18,dormant,2025-10-19T14:24:10.479444+00:00
5606,3772,checking,2025-02-12,dormant,2025-10-19T14:24:10.479461+00:00
5607,3773,loan,2024-02-18,open,2025-10-19T14:24:10.479477+00:00
5608,3774,checking,2024-05-01,open,2025-10-19T14:24:10.479495+00:00
5609,3775,savings,2023-10-30,open,2025-10-19T14:24:10.479512+00:00
5610,3776,checking,2023-11-27,closed,2025-10-19T14:24:10.479530+00:00
5611,3777,checking,2025-04-18,closed,2025-10-19T14:24:10.479546+00:00
5612,3778,loan,2024-02-27,dormant,2025-10-19T14:24:10.479563+00:00
5613,3779,checking,2025-04-02,open,2025-10-19T14:24:10.479581+00:00
5614,3780,credit,2024-04-17,closed,2025-10-19T14:24:10.479599+00:00
5615,3780,savings,2025-02-24,dormant,2025-10-19T14:24:10.479615+00:00
5616,3780,checking,2025-09-04,dormant,2025-10-19T14:24:10.479631+00:00
5617,3780,checking,2024-01-20,open,2025-10-19T14:24:10.479647+00:00
5618,3781,checking,2024-11-08,dormant,2025-10-19T14:24:10.479664+00:00
5619,3781,savings,2025-01-02,closed,2025-10-19T14:24:10.479680+00:00
5620,3781,savings,2024-10-02,dormant,2025-10-19T14:24:10.479696+00:00
5621,3782,savings,2024-08-09,dormant,2025-10-19T14:24:10.479715+00:00
5622,3783,savings,2025-01-21,closed,2025-10-19T14:24:10.479731+00:00
5623,3784,credit,2023-10-24,open,2025-10-19T14:24:10.479748+00:00
5624,3784,savings,2025-09-23,closed,2025-10-19T14:24:10.479765+00:00
5625,3785,loan,2024-04-29,closed,2025-10-19T14:24:10.479782+00:00
5626,3786,credit,2024-03-27,dormant,2025-10-19T14:24:10.479800+00:00
5627,3787,savings,2024-05-16,dormant,2025-10-19T14:24:10.479816+00:00
5628,3788,checking,2025-03-16,closed,2025-10-19T14:24:10.479834+00:00
5629,3789,checking,2024-01-16,closed,2025-10-19T14:24:10.479852+00:00
5630,3790,checking,2025-02-17,dormant,2025-10-19T14:24:10.479870+00:00
5631,3791,checking,2024-03-30,open,2025-10-19T14:24:10.479888+00:00
5632,3791,credit,2025-03-20,dormant,2025-10-19T14:24:10.479906+00:00
5633,3792,savings,2024-05-10,closed,2025-10-19T14:24:10.479929+00:00
5634,3792,checking,2024-02-29,open,2025-10-19T14:24:10.479950+00:00
5635,3792,savings,2025-04-17,dormant,2025-10-19T14:24:10.479969+00:00
5636,3793,loan,2024-05-06,open,2025-10-19T14:24:10.479988+00:00
5637,3794,loan,2024-11-22,open,2025-10-19T14:24:10.480007+00:00
5638,3795,savings,2025-05-30,open,2025-10-19T14:24:10.480026+00:00
5639,3795,loan,2025-03-08,dormant,2025-10-19T14:24:10.480044+00:00
5640,3796,loan,2025-02-27,closed,2025-10-19T14:24:10.480063+00:00
5641,3797,credit,2024-12-29,dormant,2025-10-19T14:24:10.480082+00:00
5642,3798,checking,2024-11-20,open,2025-10-19T14:24:10.480101+00:00
5643,3798,checking,2024-07-01,open,2025-10-19T14:24:10.480119+00:00
5644,3799,credit,2024-10-18,closed,2025-10-19T14:24:10.480139+00:00
5645,3800,checking,2023-11-03,open,2025-10-19T14:24:10.480160+00:00
5646,3800,savings,2025-10-12,open,2025-10-19T14:24:10.480178+00:00
5647,3801,loan,2024-01-21,dormant,2025-10-19T14:24:10.480199+00:00
5648,3802,checking,2024-11-03,closed,2025-10-19T14:24:10.480219+00:00
5649,3802,checking,2023-11-27,closed,2025-10-19T14:24:10.480235+00:00
5650,3803,checking,2025-09-27,open,2025-10-19T14:24:10.480252+00:00
5651,3804,checking,2023-11-05,dormant,2025-10-19T14:24:10.480271+00:00
5652,3805,loan,2024-08-20,closed,2025-10-19T14:24:10.480289+00:00
5653,3806,savings,2024-04-07,open,2025-10-19T14:24:10.480307+00:00
5654,3807,checking,2025-06-29,open,2025-10-19T14:24:10.480325+00:00
5655,3808,checking,2024-08-13,dormant,2025-10-19T14:24:10.480342+00:00
5656,3809,loan,2023-11-28,open,2025-10-19T14:24:10.480361+00:00
5657,3810,credit,2025-09-27,dormant,2025-10-19T14:24:10.480378+00:00
5658,3811,savings,2025-05-19,dormant,2025-10-19T14:24:10.480396+00:00
5659,3812,savings,2024-09-02,open,2025-10-19T14:24:10.480413+00:00
5660,3813,loan,2025-06-25,dormant,2025-10-19T14:24:10.480433+00:00
5661,3814,credit,2025-02-12,open,2025-10-19T14:24:10.480452+00:00
5662,3815,checking,2024-05-20,closed,2025-10-19T14:24:10.480471+00:00
5663,3816,credit,2023-10-21,closed,2025-10-19T14:24:10.480487+00:00
5664,3816,loan,2024-02-24,closed,2025-10-19T14:24:10.480504+00:00
5665,3817,savings,2024-07-31,open,2025-10-19T14:24:10.480522+00:00
5666,3818,loan,2025-10-14,closed,2025-10-19T14:24:10.480540+00:00
5667,3818,credit,2024-02-04,closed,2025-10-19T14:24:10.480557+00:00
5668,3818,credit,2024-08-15,open,2025-10-19T14:24:10.480575+00:00
5669,3819,checking,2024-12-15,closed,2025-10-19T14:24:10.480591+00:00
5670,3820,credit,2024-09-05,open,2025-10-19T14:24:10.480610+00:00
5671,3821,loan,2023-12-13,closed,2025-10-19T14:24:10.480628+00:00
5672,3821,credit,2024-08-10,closed,2025-10-19T14:24:10.480645+00:00
5673,3821,credit,2024-07-08,closed,2025-10-19T14:24:10.480663+00:00
5674,3822,savings,2024-10-06,dormant,2025-10-19T14:24:10.480682+00:00
5675,3823,credit,2024-01-18,closed,2025-10-19T14:24:10.480702+00:00
5676,3823,credit,2025-02-15,open,2025-10-19T14:24:10.480721+00:00
5677,3824,loan,2024-12-05,closed,2025-10-19T14:24:10.480740+00:00
5678,3824,credit,2024-11-27,closed,2025-10-19T14:24:10.480759+00:00
5679,3825,credit,2025-08-02,closed,2025-10-19T14:24:10.480778+00:00
5680,3826,credit,2025-05-28,open,2025-10-19T14:24:10.480797+00:00
5681,3827,credit,2025-07-10,dormant,2025-10-19T14:24:10.480815+00:00
5682,3828,credit,2025-07-10,closed,2025-10-19T14:24:10.480833+00:00
5683,3829,checking,2024-01-02,dormant,2025-10-19T14:24:10.480852+00:00
5684,3830,checking,2024-06-08,closed,2025-10-19T14:24:10.480871+00:00
5685,3830,checking,2023-12-18,closed,2025-10-19T14:24:10.480889+00:00
5686,3830,checking,2024-04-16,dormant,2025-10-19T14:24:10.480905+00:00
5687,3831,loan,2024-10-08,closed,2025-10-19T14:24:10.480924+00:00
5688,3832,loan,2025-08-29,open,2025-10-19T14:24:10.480947+00:00
5689,3832,loan,2024-12-14,dormant,2025-10-19T14:24:10.480964+00:00
5690,3832,credit,2025-09-17,closed,2025-10-19T14:24:10.480980+00:00
5691,3833,loan,2025-08-14,dormant,2025-10-19T14:24:10.480998+00:00
5692,3834,savings,2025-02-16,dormant,2025-10-19T14:24:10.481017+00:00
5693,3835,savings,2024-08-13,dormant,2025-10-19T14:24:10.481037+00:00
5694,3835,savings,2025-05-17,dormant,2025-10-19T14:24:10.481055+00:00
5695,3835,savings,2025-02-11,closed,2025-10-19T14:24:10.481072+00:00
5696,3836,checking,2024-06-22,open,2025-10-19T14:24:10.481093+00:00
5697,3836,loan,2025-05-11,dormant,2025-10-19T14:24:10.481112+00:00
5698,3837,checking,2024-09-30,open,2025-10-19T14:24:10.481131+00:00
5699,3837,credit,2025-02-14,closed,2025-10-19T14:24:10.481147+00:00
5700,3838,loan,2023-11-12,dormant,2025-10-19T14:24:10.481165+00:00
5701,3839,credit,2024-08-04,closed,2025-10-19T14:24:10.481180+00:00
5702,3840,savings,2024-03-17,closed,2025-10-19T14:24:10.481196+00:00
5703,3841,loan,2025-06-06,closed,2025-10-19T14:24:10.481213+00:00
5704,3841,checking,2025-10-06,closed,2025-10-19T14:24:10.481230+00:00
5705,3842,checking,2024-08-18,dormant,2025-10-19T14:24:10.481247+00:00
5706,3842,loan,2025-05-09,open,2025-10-19T14:24:10.481263+00:00
5707,3843,savings,2025-02-22,dormant,2025-10-19T14:24:10.481280+00:00
5708,3844,savings,2025-02-18,dormant,2025-10-19T14:24:10.481298+00:00
5709,3845,checking,2024-11-01,closed,2025-10-19T14:24:10.481316+00:00
5710,3846,credit,2024-01-02,open,2025-10-19T14:24:10.481334+00:00
5711,3847,credit,2023-12-03,dormant,2025-10-19T14:24:10.481351+00:00
5712,3848,savings,2024-12-01,dormant,2025-10-19T14:24:10.481369+00:00
5713,3848,savings,2025-01-01,open,2025-10-19T14:24:10.481386+00:00
5714,3849,loan,2024-01-26,closed,2025-10-19T14:24:10.481404+00:00
5715,3850,savings,2024-08-24,dormant,2025-10-19T14:24:10.481422+00:00
5716,3851,loan,2025-03-12,closed,2025-10-19T14:24:10.481439+00:00
5717,3852,credit,2024-01-06,closed,2025-10-19T14:24:10.481457+00:00
5718,3853,checking,2025-09-12,open,2025-10-19T14:24:10.481475+00:00
5719,3854,savings,2024-12-22,dormant,2025-10-19T14:24:10.481492+00:00
5720,3855,savings,2024-12-01,open,2025-10-19T14:24:10.481513+00:00
5721,3856,savings,2024-07-02,dormant,2025-10-19T14:24:10.481532+00:00
5722,3856,credit,2025-04-01,open,2025-10-19T14:24:10.481548+00:00
5723,3857,checking,2024-05-19,open,2025-10-19T14:24:10.481565+00:00
5724,3858,credit,2025-06-25,dormant,2025-10-19T14:24:10.481583+00:00
5725,3859,checking,2024-06-04,open,2025-10-19T14:24:10.481599+00:00
5726,3860,checking,2024-11-22,dormant,2025-10-19T14:24:10.481616+00:00
5727,3860,credit,2023-10-21,dormant,2025-10-19T14:24:10.481633+00:00
5728,3861,credit,2023-12-15,closed,2025-10-19T14:24:10.481650+00:00
5729,3862,credit,2024-11-23,dormant,2025-10-19T14:24:10.481666+00:00
5730,3862,credit,2025-05-04,open,2025-10-19T14:24:10.481681+00:00
5731,3863,credit,2025-08-22,dormant,2025-10-19T14:24:10.481698+00:00
5732,3864,loan,2024-12-07,open,2025-10-19T14:24:10.481715+00:00
5733,3865,checking,2023-12-01,dormant,2025-10-19T14:24:10.481732+00:00
5734,3866,loan,2024-05-02,open,2025-10-19T14:24:10.481749+00:00
5735,3867,loan,2023-10-20,closed,2025-10-19T14:24:10.481767+00:00
5736,3868,checking,2025-01-15,dormant,2025-10-19T14:24:10.481784+00:00
5737,3869,savings,2025-06-13,open,2025-10-19T14:24:10.481801+00:00
5738,3869,checking,2024-01-16,closed,2025-10-19T14:24:10.481818+00:00
5739,3870,checking,2024-03-06,open,2025-10-19T14:24:10.481836+00:00
5740,3871,loan,2024-10-30,closed,2025-10-19T14:24:10.481854+00:00
5741,3872,savings,2025-01-15,dormant,2025-10-19T14:24:10.481870+00:00
5742,3873,savings,2024-08-24,closed,2025-10-19T14:24:10.481887+00:00
5743,3874,savings,2024-02-12,dormant,2025-10-19T14:24:10.481904+00:00
5744,3875,loan,2025-09-02,dormant,2025-10-19T14:24:10.481922+00:00
5745,3876,credit,2024-01-11,dormant,2025-10-19T14:24:10.481939+00:00
5746,3877,savings,2025-04-11,dormant,2025-10-19T14:24:10.481956+00:00
5747,3877,savings,2025-01-27,closed,2025-10-19T14:24:10.481971+00:00
5748,3878,savings,2025-07-21,dormant,2025-10-19T14:24:10.481987+00:00
5749,3879,checking,2025-06-07,closed,2025-10-19T14:24:10.482002+00:00
5750,3880,credit,2025-03-25,closed,2025-10-19T14:24:10.482017+00:00
5751,3881,savings,2024-07-29,open,2025-10-19T14:24:10.482033+00:00
5752,3882,checking,2024-04-06,open,2025-10-19T14:24:10.482049+00:00
5753,3882,loan,2024-10-30,closed,2025-10-19T14:24:10.482067+00:00
5754,3883,loan,2024-11-28,open,2025-10-19T14:24:10.482083+00:00
5755,3883,credit,2023-10-31,closed,2025-10-19T14:24:10.482099+00:00
5756,3884,savings,2025-05-21,open,2025-10-19T14:24:10.482115+00:00
5757,3885,credit,2024-11-27,open,2025-10-19T14:24:10.482130+00:00
5758,3886,loan,2024-09-22,closed,2025-10-19T14:24:10.482146+00:00
5759,3887,checking,2023-12-06,open,2025-10-19T14:24:10.482161+00:00
5760,3887,loan,2024-02-23,closed,2025-10-19T14:24:10.482177+00:00
5761,3887,credit,2023-12-29,dormant,2025-10-19T14:24:10.482192+00:00
5762,3888,loan,2025-01-23,open,2025-10-19T14:24:10.482210+00:00
5763,3889,savings,2025-02-10,dormant,2025-10-19T14:24:10.482226+00:00
5764,3889,credit,2025-09-10,open,2025-10-19T14:24:10.482241+00:00
5765,3890,checking,2023-12-05,closed,2025-10-19T14:24:10.482256+00:00
5766,3891,credit,2024-01-05,dormant,2025-10-19T14:24:10.482274+00:00
5767,3892,checking,2025-07-12,dormant,2025-10-19T14:24:10.482290+00:00
5768,3893,checking,2025-02-06,closed,2025-10-19T14:24:10.482305+00:00
5769,3894,loan,2025-08-25,closed,2025-10-19T14:24:10.482321+00:00
5770,3894,loan,2023-10-31,closed,2025-10-19T14:24:10.482336+00:00
5771,3895,savings,2024-07-16,dormant,2025-10-19T14:24:10.482351+00:00
5772,3895,checking,2025-01-02,dormant,2025-10-19T14:24:10.482366+00:00
5773,3896,credit,2024-05-09,closed,2025-10-19T14:24:10.482381+00:00
5774,3897,loan,2025-01-15,open,2025-10-19T14:24:10.482397+00:00
5775,3898,loan,2024-01-01,closed,2025-10-19T14:24:10.482413+00:00
5776,3899,loan,2025-04-10,open,2025-10-19T14:24:10.482429+00:00
5777,3900,checking,2024-10-29,closed,2025-10-19T14:24:10.482444+00:00
5778,3901,checking,2025-05-09,dormant,2025-10-19T14:24:10.482459+00:00
5779,3902,credit,2025-07-29,open,2025-10-19T14:24:10.482474+00:00
5780,3903,loan,2025-05-02,dormant,2025-10-19T14:24:10.482490+00:00
5781,3903,savings,2024-09-24,dormant,2025-10-19T14:24:10.482504+00:00
5782,3903,loan,2024-10-12,closed,2025-10-19T14:24:10.482519+00:00
5783,3904,savings,2024-04-24,dormant,2025-10-19T14:24:10.482534+00:00
5784,3905,loan,2024-08-22,dormant,2025-10-19T14:24:10.482549+00:00
5785,3906,checking,2024-08-02,dormant,2025-10-19T14:24:10.482565+00:00
5786,3906,savings,2024-02-09,dormant,2025-10-19T14:24:10.482580+00:00
5787,3907,checking,2025-07-16,open,2025-10-19T14:24:10.482596+00:00
5788,3907,savings,2024-04-26,dormant,2025-10-19T14:24:10.482611+00:00
5789,3908,checking,2024-10-03,open,2025-10-19T14:24:10.482626+00:00
5790,3909,savings,2025-08-11,open,2025-10-19T14:24:10.482642+00:00
5791,3910,credit,2024-02-14,open,2025-10-19T14:24:10.482658+00:00
5792,3910,checking,2025-02-23,dormant,2025-10-19T14:24:10.482673+00:00
5793,3911,loan,2025-02-19,open,2025-10-19T14:24:10.482689+00:00
5794,3912,savings,2023-10-30,closed,2025-10-19T14:24:10.482705+00:00
5795,3912,savings,2025-09-01,closed,2025-10-19T14:24:10.482720+00:00
5796,3913,savings,2024-06-11,closed,2025-10-19T14:24:10.482735+00:00
5797,3914,loan,2025-06-10,open,2025-10-19T14:24:10.482752+00:00
5798,3915,savings,2025-09-20,dormant,2025-10-19T14:24:10.482768+00:00
5799,3915,loan,2023-11-29,closed,2025-10-19T14:24:10.482783+00:00
5800,3916,loan,2024-08-26,dormant,2025-10-19T14:24:10.482798+00:00
5801,3916,checking,2025-04-07,open,2025-10-19T14:24:10.482812+00:00
5802,3917,checking,2024-11-14,closed,2025-10-19T14:24:10.482829+00:00
5803,3917,checking,2024-09-17,open,2025-10-19T14:24:10.482846+00:00
5804,3918,checking,2024-07-31,open,2025-10-19T14:24:10.482867+00:00
5805,3919,loan,2024-06-29,closed,2025-10-19T14:24:10.482883+00:00
5806,3920,loan,2025-09-20,closed,2025-10-19T14:24:10.482898+00:00
5807,3921,credit,2024-09-21,open,2025-10-19T14:24:10.482914+00:00
5808,3922,checking,2024-11-25,dormant,2025-10-19T14:24:10.482930+00:00
5809,3923,savings,2024-09-18,dormant,2025-10-19T14:24:10.482945+00:00
5810,3924,savings,2024-07-02,open,2025-10-19T14:24:10.482961+00:00
